Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30
io.reactivex.rxjava3.internal.operators.mixed.SingleFlatMapObservableTest._Benchmark.benchmark_cancelOther$ ===,4140644.555,4182328.948,4082259.154,4202138.141,4144357.356,4167581.138,4168493.54,4204187.827,4138096.614,4170580.565,4185426.555,4166588.242,4201402.262,4186153.634,4202389.825,4167939.786,4186676.41,4135306.543,4203899.28,4198576.471,4177497.277,4182902.377,4168651.072,4173093.612,4175150.9,4098337.742,4175542.375,4176753.493,4186390.68,4189291.944
io.reactivex.rxjava3.internal.operators.observable.ObservableDoFinallyTest._Benchmark.benchmark_syncFused$ ===,6958166.172,6959711.495,7018827.597,6776709.307,6754550.885,6781564.661,6689950.687,6852137.926,7024790.374,6867221.964,6764921.864,6711650.036,6902064.281,7044022.881,7003377.648,7042593.865,7041686.717,7028998.06,7038858.652,7036920.347,7038918.19,7029268.662,6948163.689,7007410.635,7010117.358,7013569.751,6981322.23,6912166.439,7015854.552,7021171.688
io.reactivex.rxjava3.internal.operators.observable.ObservableReduceTest._Benchmark.benchmark_backpressureWithNoInitialValueObservable$ ===,656442.521,663582.809,665604.966,663003.308,666958.863,665876.718,669433.307,665215.005,665801.418,665402.181,664994.037,665674.118,669087.657,664690.333,667269.724,667562.203,667507.929,664514.996,667673.149,667195.451,666731.996,667322.592,666887.145,660463.23,666937.668,663120.833,669588.785,668672.881,661634.083,671296.433
io.reactivex.rxjava3.internal.operators.mixed.SingleFlatMapObservableTest._Benchmark.benchmark_errorOther$ ===,874887.375,878688.778,868379.523,871261.355,877776.635,882510.475,873647.793,872227.268,880974.517,882382.046,881871.596,878274.765,872661.276,876238.844,878926.348,877606.517,882885.116,882293.079,875263.455,877035.068,876250.279,873528.057,875902.772,877182.803,876969.792,873279.188,879396.103,842309.464,856281.961,876866.722
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_ambArray1SignalsSuccess$ ===,2388818.496,2360759.095,2381979.861,2393523.835,2379871.443,2360901.857,2355546.894,2390014.366,2390360.057,2397397.286,2391074.615,2366154.879,2379777.19,2387586.041,2391137.178,2369655.48,2393878.481,2389744.174,2389759.083,2391452.718,2396835.4,2385746.875,2377574.913,2368571.365,2376969.104,2389625.852,2384175.828,2363550.576,2383612.224,2380787.045
io.reactivex.rxjava3.internal.operators.mixed.CompletableAndThenObservableTest._Benchmark.benchmark_errorOther$ ===,891885.96,888802.719,886554.382,888504.5,876665.297,890711.494,890994.462,886001.079,881664.082,884106.061,892231.044,884301.231,890442.41,887017.713,888095.547,876816.81,888268.022,885623.247,887827.12,885872.901,890982.232,885521.358,887731.297,890524.885,877922.364,879964.051,886903.9,885341.617,883853.436,886876.376
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatTest._Benchmark.benchmark_concatIterableDelayErrorWithError$ ===,597315.514,594918.105,592948.855,599008.435,599861.488,589386.354,594096.019,597275.852,600868.642,594987.774,592669.664,600434.682,594187.872,593266.608,599278.437,595056.114,595329.687,593672.504,599603.58,598433.127,593138.284,594159.99,600383.859,597541.234,595102.966,596526.541,599609.712,596438.082,597888.774,598424.086
io.reactivex.rxjava3.internal.operators.flowable.FlowableGroupByTest._Benchmark.benchmark_newGroupValueSelectorFails$ ===,516083.259,520906.766,522878.239,518554.166,522849.759,519258.935,523351.667,514777.373,522775.315,521826.885,524675.475,522051.371,521934.986,522516.123,520384.111,521823.87,521169.835,520930.848,517783.339,522038.326,516981.161,520607.991,518313.999,524520.0,523105.565,519607.864,516072.062,522476.766,520358.505,516296.605
io.reactivex.rxjava3.internal.operators.completable.CompletableDoFinallyTest._Benchmark.benchmark_doubleOnSubscribe$ ===,751827.634,755072.354,755597.058,758528.775,756049.053,739187.726,755698.201,759385.888,757639.692,759126.455,756254.056,756740.946,752628.443,753747.243,752299.78,746742.328,760024.474,756825.672,756000.765,757367.743,760658.848,759069.302,743916.117,756817.693,758333.897,756020.123,760411.194,757118.422,752829.275,753994.232
io.reactivex.rxjava3.internal.operators.flowable.FlowableToSortedListTest._Benchmark.benchmark_backpressureHonoredFlowable$ ===,2549327.92,2558202.841,2564076.606,2568565.78,2545084.419,2562916.948,2566718.577,2571840.623,2559954.94,2524581.314,2548967.924,2535416.018,2532332.897,2552668.559,2557150.958,2557079.013,2546927.143,2560975.839,2551638.879,2561789.614,2547061.009,2530035.278,2538567.876,2534536.592,2554924.429,2545368.264,2567249.748,2573829.225,2549294.536,2535692.36
io.reactivex.rxjava3.internal.operators.observable.ObservableAllTest._Benchmark.benchmark_predicateThrowsExceptionAndValueInCauseMessage$ ===,992011.924,1001965.36,1003355.637,1000288.442,998451.859,996855.07,997269.08,991010.753,1000692.156,997531.127,992218.095,995986.441,996823.303,997411.743,996324.6,998553.734,993767.003,993186.255,990736.373,981001.265,990761.397,996205.43,983761.482,998085.742,983830.109,989330.852,992926.052,999165.123,998208.109,997252.23
io.reactivex.rxjava3.internal.operators.observable.ObservableFromMaybeTest._Benchmark.benchmark_syncFusionRejected$ ===,8506811.559,8510032.882,8511696.307,8556759.31,8579569.762,8501697.387,8536505.821,8530904.549,8523001.959,8537008.019,8477932.901,8609354.496,8540248.808,8543768.48,8549998.204,8583034.295,8510902.85,8603123.626,8500639.027,8591724.724,8540077.577,8531645.004,8549152.653,8545976.235,8484770.031,8535425.832,8424902.771,8604553.187,8597876.18,8576945.442
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapSchedulerTest._Benchmark.benchmark_mapperThrows$ ===,820529.793,819323.53,819912.155,823993.517,819063.686,814108.043,822316.294,819948.281,818335.84,823680.158,820019.032,820670.803,818197.04,815220.654,816671.278,818609.193,820535.775,824801.515,823814.748,821368.367,824544.085,819455.451,816076.211,824585.028,816361.692,821952.565,825185.157,818241.731,812303.167,823703.915
io.reactivex.rxjava3.observable.ObservableNullTests._Benchmark.benchmark_flatMapFunctionReturnsNull$ ===,958904.201,962034.492,960785.035,947501.432,961864.221,955002.37,962320.972,962362.473,968507.809,967348.564,955699.191,961018.51,958104.891,963407.209,965925.231,961287.843,953787.982,957634.687,961126.655,954783.181,965858.086,962136.531,962484.68,959160.749,958327.321,965074.242,953236.059,968277.211,960983.034,966934.205
io.reactivex.rxjava3.internal.jdk8.CompletableToCompletionStageTest._Benchmark.benchmark_sourceIgnoresCancel$ ===,346749.015,342793.824,344379.672,344250.217,346090.086,346370.428,345833.931,345086.032,344121.093,345235.115,340825.763,345864.481,344367.458,347439.95,345880.687,343653.654,347758.339,347303.906,343149.168,346088.388,341493.837,347453.56,342537.215,340544.334,346028.007,344009.208,343128.676,345666.517,345965.484,343819.789
io.reactivex.rxjava3.internal.operators.single.SingleConcatMapMaybeTest._Benchmark.benchmark_mapsToEmpty$ ===,9428539.185,9462756.909,9487377.384,9404166.085,9395487.406,9376760.834,9398362.492,9466237.732,9288210.587,9354275.741,9461791.848,9470129.947,9500606.366,9470906.381,9456857.346,9449686.138,9517794.64,9480073.548,9422429.795,9390580.571,9467877.553,9510267.736,9417406.345,9436406.722,9449049.936,9471435.603,9507575.983,9425257.083,9501865.792,9468657.114
io.reactivex.rxjava3.internal.jdk8.FlowableStageSubscriberOrErrorTest._Benchmark.benchmark_lastCompletableManualCompleteExceptionallyCancels$ ===,504643.888,511730.607,509089.347,507961.401,503826.726,505481.944,503550.64,507632.998,510149.707,510155.01,504083.533,507213.459,509379.475,510652.75,501593.089,505497.821,506926.818,506285.665,506234.047,507085.286,499967.289,509094.815,500853.343,502486.449,506700.061,509858.129,504728.541,503617.881,505285.536,507829.235
io.reactivex.rxjava3.internal.operators.observable.ObservableDoFinallyTest._Benchmark.benchmark_clearIsEmptyConditional$ ===,16757736.12,16941370.59,16940440.846,16879542.256,16942106.115,16794515.415,16760270.318,16854247.704,16975551.926,16823304.588,16920080.144,16862873.727,16983852.178,16951530.751,16718439.785,16963233.775,16975583.636,16975383.666,16991397.363,16946793.187,16875288.412,16947555.78,16836319.862,16909674.481,16995070.887,16756412.714,16834810.134,16908851.672,16689392.429,16926983.239
io.reactivex.rxjava3.internal.operators.observable.ObservableDelayTest._Benchmark.benchmark_delaySupplierErrors$ ===,389250.988,384132.005,391748.308,389645.129,388088.4,383022.842,389934.338,389987.055,390132.357,386303.298,389918.284,390259.818,386228.59,388115.601,386961.063,388653.48,388267.132,390581.945,390842.644,388759.803,390786.69,390164.445,389457.678,386982.143,389322.872,388497.593,389855.721,386451.599,391893.742,384352.607
io.reactivex.rxjava3.internal.operators.observable.ObservableFlatMapTest._Benchmark.benchmark_flatMapBiMapperWithError$ ===,677905.632,677557.74,677161.141,676931.449,676965.393,675667.995,679063.18,672508.217,679514.618,682341.843,672991.67,677957.251,678653.921,677242.743,676024.313,670668.75,669665.683,673635.738,671559.447,676828.881,675928.331,676949.627,680179.078,679369.486,676720.494,682045.097,679111.442,681215.053,680055.515,681805.155
io.reactivex.rxjava3.observable.ObservableNullTests._Benchmark.benchmark_flatMapCombinerMapperReturnsNull$ ===,823407.232,822856.297,822875.679,806191.401,826509.992,826125.71,825301.218,824556.311,820536.409,825758.75,807228.628,826329.842,820898.451,827361.853,820040.163,816830.426,814404.344,818416.914,823734.962,826229.276,825249.385,826914.896,821920.484,819060.555,824163.771,820394.225,824823.895,813153.404,824248.278,821215.851
io.reactivex.rxjava3.internal.operators.observable.ObservableFromCompletableTest._Benchmark.benchmark_disposed$ ===,17930299.556,17883419.327,18055530.09,18012524.599,17769404.691,18098311.087,17853055.307,17380113.451,17375755.586,17315357.08,17917220.097,17641214.793,17257977.293,17281581.205,17579657.569,17993191.844,18047572.384,17936149.854,18038750.487,17812991.653,18028352.999,18059098.908,17996211.864,17960333.227,17974233.374,17996747.077,18004714.414,18056269.053,17552115.228,17998858.493
io.reactivex.rxjava3.internal.operators.flowable.BlockingFlowableNextTest._Benchmark.benchmark_onError$ ===,788844.965,788029.874,785652.848,787975.694,785404.107,790236.602,795683.017,792676.529,792427.781,793013.431,792419.465,794989.973,785828.295,776594.021,785365.89,788522.008,790146.047,793380.376,789993.421,795399.425,788404.265,788068.666,781379.847,789317.069,793469.26,795155.145,796256.805,790872.989,794580.778,786954.945
io.reactivex.rxjava3.internal.operators.observable.ObservableDetachTest._Benchmark.benchmark_doubleOnSubscribe$ ===,763829.355,764403.002,763737.685,765718.433,763088.907,767315.4,755200.263,765897.775,766601.57,768289.43,763890.87,765621.922,765805.363,768737.791,762148.953,761359.796,762506.168,765270.079,759552.447,763963.261,758751.716,758030.291,767580.867,764297.637,761732.379,764796.13,761971.373,753773.417,762969.646,767861.821
io.reactivex.rxjava3.internal.operators.observable.ObservableFilterTest._Benchmark.benchmark_fusedSync$ ===,8121754.617,8112453.145,8181719.217,8174640.216,8192956.683,8187252.639,8147969.24,8215544.853,8147314.18,8178784.602,8130012.892,8156577.347,8188819.777,8196158.048,8187321.19,8091326.272,8108475.445,8199511.839,8190063.714,8194419.689,8182865.888,8133355.126,8167548.955,8189209.131,8169594.329,8160953.059,8216776.535,8114051.334,8177919.846,8135402.394
io.reactivex.rxjava3.internal.operators.completable.CompletableAndThenCompletableTest._Benchmark.benchmark_andThenCompletableCompleteNever$ ===,10255561.839,10251964.464,10230924.199,10186349.482,10124192.487,10214132.29,10194852.944,10202963.122,10093859.038,10155236.69,10178868.462,10187225.927,10124048.867,10151310.588,10153338.669,10081320.449,10102837.772,10253389.983,10212568.998,10160211.998,10226909.441,10221678.413,10146542.251,10192842.168,10074410.766,10138825.824,10246716.694,10161055.019,10019896.29,10170039.232
io.reactivex.rxjava3.internal.operators.flowable.FlowableElementAtTest._Benchmark.benchmark_elementAtOrErrorInvalidIndex$ ===,819936.029,818387.012,815422.023,817353.769,817377.59,824353.906,802733.558,824805.757,817333.472,817783.333,817721.263,801373.976,813693.795,820915.986,817857.964,820230.355,813203.717,816961.533,823631.977,821636.186,819019.635,822889.243,822727.564,824099.14,820893.133,820881.552,803846.302,803443.617,824034.445,822670.911
io.reactivex.rxjava3.internal.operators.observable.ObservableElementAtTest._Benchmark.benchmark_badSourceObservable$ ===,340939.9,341256.356,341525.84,335582.099,333258.795,339494.538,339100.42,342820.219,341983.998,342719.086,340859.681,343213.478,340183.038,343614.253,337857.881,343213.971,342614.001,342410.456,341237.223,341239.329,338715.278,342838.974,343051.86,340989.449,339878.448,336615.95,338310.574,339440.513,342523.243,341548.588
io.reactivex.rxjava3.internal.jdk8.ObservableFromStreamTest._Benchmark.benchmark_noReuse$ ===,776614.796,764924.398,774874.489,768419.997,774400.935,774530.156,776311.866,775624.59,770083.031,773459.089,766079.675,773179.893,771729.687,775161.034,769722.98,766133.422,769585.362,769373.487,768513.056,770383.438,773331.779,771470.463,769078.793,763884.051,774500.157,774353.949,775626.006,774078.557,770660.969,768290.159
io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowWithSizeTest._Benchmark.benchmark_skipAndCountGaplessWindows$ ===,823496.759,815568.605,811994.51,821420.034,825894.188,824621.5,822953.646,803728.858,807013.686,817734.868,814874.089,804906.904,818751.356,820217.188,816525.107,825664.179,816233.404,819712.174,817810.203,822371.333,823612.963,827915.907,811995.781,800209.155,815254.682,818099.079,812006.991,805617.676,824625.203,817932.645
io.reactivex.rxjava3.internal.operators.observable.BlockingObservableLatestTest._Benchmark.benchmark_empty2$ ===,1038474.314,1039609.244,1018174.403,1024938.258,1024144.459,1032377.725,1040575.975,1036934.34,1037665.644,1035132.189,1039278.274,1037192.884,1039603.392,1038769.877,1019013.828,1039622.366,1036204.21,1033910.45,1034641.926,1034249.141,1021952.791,1039035.722,1030141.074,1035749.366,1038263.885,1037788.782,1031393.606,1038733.743,1017622.623,1008623.637
io.reactivex.rxjava3.internal.operators.observable.ObservableAllTest._Benchmark.benchmark_predicateThrowsExceptionAndValueInCauseMessageObservable$ ===,891645.609,896215.812,896741.539,888246.301,893726.072,896558.328,887207.812,896889.365,896180.515,898890.657,896189.174,896294.331,890532.113,889308.082,890260.596,893082.873,887920.434,893095.398,888786.959,891795.465,889857.426,895943.987,896408.992,890715.218,887142.848,894549.343,883997.42,896697.885,897036.405,881035.178
io.reactivex.rxjava3.internal.operators.maybe.MaybeCacheTest._Benchmark.benchmark_onlineError$ ===,668422.513,661769.908,672587.502,672726.96,670812.093,666721.295,670949.755,667365.416,663270.035,668669.253,668338.5,664980.218,671972.864,659914.263,666296.778,670613.364,668629.683,663623.307,669836.434,662757.569,665774.451,663724.4,667290.391,668961.184,662706.68,667991.675,668389.754,665085.692,668140.251,667868.13
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapEagerTest._Benchmark.benchmark_normalDelayBoundary$ ===,1542522.93,1520318.251,1542952.689,1540663.801,1533435.237,1549189.843,1543401.143,1543326.517,1523458.065,1541107.773,1537407.792,1549367.328,1540771.308,1550117.876,1542008.088,1537283.609,1552535.53,1547046.799,1542897.693,1537214.797,1537135.868,1544817.369,1536158.41,1551174.873,1540377.882,1543208.24,1546439.866,1544669.601,1529564.481,1521784.591
io.reactivex.rxjava3.internal.operators.observable.ObservableDoAfterNextTest._Benchmark.benchmark_syncFused$ ===,4089111.019,4077464.052,4078166.806,4104009.542,4019940.75,4073540.591,4080142.954,4072504.008,4012389.38,3974221.371,3917409.6,3943763.467,3907820.648,3950854.556,3931763.683,3940525.678,3933556.032,3948842.314,3931996.485,3948924.962,4044649.723,4071531.573,4093353.999,4022087.17,4062297.044,4085838.215,4070466.24,4041077.144,4055424.886,4078968.728
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_mergeDelayError3$ ===,216698.78,215108.446,216809.077,215227.183,216247.562,216307.552,215229.89,216049.844,213039.859,215507.877,216383.466,215815.041,216784.264,214837.844,213143.52,215471.083,216281.273,215910.067,214764.854,216521.808,211996.919,214779.248,215990.657,215132.676,213002.196,212444.181,216083.392,214463.307,216672.262,214969.589
io.reactivex.rxjava3.internal.operators.observable.ObservableRepeatTest._Benchmark.benchmark_repeatUntilFalse$ ===,7293973.474,7339932.989,7256466.839,7355490.075,7347522.396,7312586.262,7315200.011,7345826.162,7248186.754,7316562.819,7351825.532,7234663.309,7242547.587,7363144.15,7289014.33,7325694.678,7300296.193,7214852.79,7350668.235,7264186.886,7343421.795,7310626.695,7331258.483,7273747.439,7191872.167,7278932.637,7315689.24,7321439.047,7329443.888,7267218.483
io.reactivex.rxjava3.internal.jdk8.ObservableMapOptionalTest._Benchmark.benchmark_syncFusedNone$ ===,11521528.096,11498500.633,11318419.099,11528485.374,11446568.881,11498023.691,11398862.324,11551480.199,11432656.722,11550523.405,11493964.335,11423871.816,11528039.482,11504885.578,11314826.489,11321985.304,11549621.864,11483218.694,11521365.165,11448013.713,11477588.642,11492638.528,11493170.003,11437088.092,11338319.186,11524207.777,11518051.712,11356486.781,11448113.814,11429267.041
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatWithMaybeTest._Benchmark.benchmark_normalNonEmpty$ ===,4739625.376,4695065.237,4699583.283,4711788.978,4734985.193,4738857.361,4714229.8,4736261.485,4719738.146,4707524.381,4707554.067,4693530.657,4722380.077,4686329.679,4743104.874,4707404.01,4716442.249,4684477.703,4706464.527,4691938.08,4703959.434,4712609.715,4678804.361,4693160.741,4704470.595,4716124.734,4631059.206,4701605.575,4710735.868,4713673.902
io.reactivex.rxjava3.internal.operators.maybe.MaybeZipArrayTest._Benchmark.benchmark_middleError$ ===,737937.938,738668.993,740310.028,738427.945,739715.292,739540.668,734429.505,736283.91,737992.573,737725.111,739581.159,736607.137,738397.553,733201.014,723203.757,728616.766,739209.028,740743.38,724433.996,740534.483,740003.313,740425.776,734316.892,738937.33,738277.145,739791.565,739582.799,738981.577,734733.824,737572.46
io.reactivex.rxjava3.internal.operators.maybe.MaybeFromCompletableTest._Benchmark.benchmark_doubleOnSubscribe$ ===,725342.147,727640.424,722900.994,723789.785,728314.04,726110.159,726632.072,715157.782,722609.797,731181.016,729869.237,727279.39,729455.55,716513.706,721553.289,727274.733,728641.006,726204.757,726291.437,723120.442,720947.636,729471.049,714184.612,730682.888,730459.491,725087.814,728679.787,731692.449,731043.77,721002.754
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatWithMaybeTest._Benchmark.benchmark_otherError$ ===,891126.566,898456.716,898007.034,897370.592,899225.551,884139.443,888273.407,898164.208,898725.05,897728.041,883435.986,884000.698,862845.552,897778.445,894791.446,896728.873,896751.19,895869.683,892619.431,892750.95,893707.625,896336.757,897033.086,896746.289,885496.42,897307.428,891725.622,892477.026,896361.172,881777.289
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_fromFlowableMany$ ===,819103.464,816360.027,819074.82,814267.93,819721.268,818428.537,816808.959,821250.432,812565.102,815612.931,819451.863,819645.297,802852.304,821033.435,821456.095,812838.936,820690.027,814076.974,820834.635,818117.665,819243.073,817402.191,817766.392,803876.906,819794.355,810455.174,810580.434,817511.698,815324.155,818271.943
io.reactivex.rxjava3.internal.operators.observable.ObservableAnyTest._Benchmark.benchmark_predicateThrowsSuppressOthers$ ===,250836.075,249948.382,247883.11,251765.189,251410.081,252153.985,248827.116,251269.402,251504.981,248009.466,251290.532,252245.741,249460.035,252837.834,251364.764,250273.225,251869.035,251292.446,251665.186,251307.297,252213.592,252842.213,252097.595,250910.612,251636.314,251072.725,251900.111,252515.076,249795.249,251374.984
io.reactivex.rxjava3.internal.operators.mixed.SingleFlatMapObservableTest._Benchmark.benchmark_cancelMain$ ===,5345554.934,5423664.715,5434653.466,5427587.043,5422238.437,5403053.186,5364772.087,5444967.197,5418587.95,5407723.669,5442254.639,5441490.628,5387049.412,5307340.495,5304621.282,5341667.806,5369535.398,5408666.032,5385373.0,5413518.193,5427788.183,5385508.332,5439690.903,5430810.315,5439719.55,5440110.818,5436534.527,5415279.262,5432806.584,5399532.791
io.reactivex.rxjava3.internal.operators.observable.ObservableAmbTest._Benchmark.benchmark_ambCancelsOthers$ ===,2909475.947,2930720.819,2936911.784,2937480.347,2892294.692,2937926.881,2939326.225,2923160.473,2939536.146,2906914.05,2928650.889,2923121.419,2951450.077,2948088.034,2934251.155,2907794.947,2942987.217,2952069.339,2942797.983,2919323.453,2925957.601,2947811.682,2938151.677,2879376.24,2893338.826,2924442.267,2934038.491,2936969.776,2920543.232,2922099.667
io.reactivex.rxjava3.internal.jdk8.ObservableMapOptionalTest._Benchmark.benchmark_syncFusedNoneConditional$ ===,9428358.909,9431023.017,9511608.307,9491921.869,9479035.426,9490526.775,9506246.187,9400947.58,9551387.589,9516431.968,9475706.754,9476173.707,9410007.18,9380921.827,9505993.604,9490545.9,9548833.929,9568330.922,9415822.499,9532558.586,9464385.688,9413272.962,9554076.086,9544955.311,9497150.403,9553288.996,9368868.043,9535118.884,9460643.236,9505921.96
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapSingleTest._Benchmark.benchmark_take$ ===,2150829.254,2151561.562,2159626.989,2159106.569,2149348.761,2164446.578,2159804.282,2160872.301,2145649.682,2129024.92,2155588.068,2168515.752,2149076.957,2157735.443,2159526.722,2161115.942,2158340.749,2143015.507,2167804.553,2155986.859,2160014.486,2143613.443,2149603.712,2161966.777,2167581.265,2146184.351,2156880.515,2158959.62,2151299.382,2157285.034
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapSchedulerTest._Benchmark.benchmark_singleInnerErrors$ ===,686379.451,688542.038,688235.21,680355.515,688738.799,688424.884,690918.548,689718.671,689483.553,689425.923,689526.781,692008.671,691242.39,690165.421,688606.069,687345.981,691712.542,689343.193,688419.417,691394.435,683450.109,689798.945,684126.827,688099.433,688873.165,691578.568,689263.819,684629.855,693049.509,688480.868
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_valueConcatWithError$ ===,910740.014,901790.476,908996.706,909250.093,906601.287,900062.165,910128.76,889188.899,908553.062,911352.171,896450.033,907927.91,907453.195,910705.746,904210.636,904660.437,910240.235,911210.249,898833.76,911463.011,910612.584,908448.138,912630.418,905480.696,908753.35,910829.351,909133.475,889816.278,909975.491,894816.202
