Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30
io.reactivex.rxjava3.internal.operators.completable.CompletableUnsafeTest._Benchmark.benchmark_wrapCustomCompletable$ ===,12502073.166,12505726.22,12481147.338,12548118.693,12419578.136,12585102.137,12725998.358,12450689.008,12480182.675,12529994.455,12535186.454,12527418.211,12442741.669,12434453.738,12510803.328,12409848.334,12372125.503,12515914.532,12585857.069,12456480.082,12451281.674,12495958.733,12446273.843,12580186.725,12436313.455,12551484.209,12426350.064,12451672.577,12573260.831,12544575.002
io.reactivex.rxjava3.internal.operators.observable.ObservableGroupByTest._Benchmark.benchmark_groupByWithElementSelector2$ ===,602742.294,608648.24,606120.88,604275.564,605900.527,607437.992,609784.07,604052.753,601008.116,606749.306,604373.471,606319.045,605555.45,603171.411,605229.901,598692.482,606512.291,599974.349,603364.36,601920.585,605340.671,610278.347,602226.132,609373.015,606104.086,602032.29,599613.665,607087.16,603557.342,596567.863
io.reactivex.rxjava3.internal.operators.flowable.FlowableLastTest._Benchmark.benchmark_lastMultiSubscribe$ ===,5917792.544,5961731.292,5934492.185,5945335.026,5944524.712,5937765.012,5946010.598,5951298.09,5947856.276,5938967.569,5952020.577,5918358.734,5921486.897,5951705.08,5954823.563,5951124.535,5959398.896,5964782.291,5934821.454,5926601.29,5937027.573,5937421.103,5908276.896,5954903.912,5949796.32,5936700.394,5943578.931,5962672.933,5955844.051,5937818.442
io.reactivex.rxjava3.internal.operators.maybe.MaybeFlatMapIterableFlowableTest._Benchmark.benchmark_hasNextThrows$ ===,724884.254,725170.871,724292.668,723467.199,724820.813,724180.909,726365.619,723968.164,725870.642,724831.756,725614.045,722357.465,727167.546,724496.064,726434.704,728658.582,725489.19,723850.259,723760.541,724201.453,724708.256,722331.138,723966.051,724412.517,724315.26,724706.048,727376.641,720918.925,724024.349,723882.138
io.reactivex.rxjava3.internal.operators.observable.ObservableSequenceEqualTest._Benchmark.benchmark_prefetch$ ===,682266.407,688130.026,680895.117,687895.524,688221.316,672334.662,682124.033,681193.641,683480.505,680606.011,685982.131,677471.394,682177.357,681127.566,684984.553,691707.628,688400.395,683379.085,684487.958,689313.109,676885.365,686550.114,678578.264,682319.702,685729.966,686593.171,689232.142,689505.794,688202.393,690884.287
io.reactivex.rxjava3.internal.operators.observable.ObservableFromTest._Benchmark.benchmark_fromPublisherDoubleOnSubscribe$ ===,724012.979,724301.143,726759.381,726067.297,724834.729,721819.658,725803.558,727295.141,724592.772,725028.437,724899.453,726583.086,726686.626,720087.518,722301.706,726289.185,724657.127,724069.257,723445.356,724708.116,723849.161,723352.003,719372.164,724963.516,720706.996,725467.213,721517.133,722786.04,724498.866,723945.564
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapTest._Benchmark.benchmark_mainErrorsInnerCancelled$ ===,710760.283,710861.308,710053.118,710226.221,713993.411,711725.001,710804.176,710351.893,711583.373,711544.914,709080.758,710744.499,710856.459,711574.695,709633.787,707546.929,709440.242,708403.836,709243.9,707872.561,711086.627,711596.846,707993.724,711163.658,711343.848,708666.052,711245.316,712138.616,709080.185,710883.077
io.reactivex.rxjava3.internal.operators.observable.ObservableUsingTest._Benchmark.benchmark_doubleOnSubscribe$ ===,743104.99,740503.61,739895.718,741894.172,741424.712,744547.494,741195.664,741273.133,742417.506,741385.315,740392.66,742354.173,740992.181,740234.529,740556.348,738701.882,740687.179,739148.835,742279.364,740377.324,739764.471,741691.94,742841.438,740825.162,736127.515,742692.854,741762.172,737950.303,742207.966,740840.621
io.reactivex.rxjava3.internal.operators.observable.BlockingObservableToFutureTest._Benchmark.benchmark_toFutureWithException$ ===,519687.097,519800.674,518942.085,518877.443,520144.365,520847.952,521026.602,518904.526,520599.416,520244.099,520829.363,519898.464,520079.373,517252.622,520956.886,518960.781,517880.581,520631.23,520089.669,520979.261,520532.154,519276.377,520516.732,519280.992,519834.531,522197.986,522368.166,519927.629,520355.894,520575.565
io.reactivex.rxjava3.internal.operators.maybe.MaybeConcatArrayTest._Benchmark.benchmark_badRequest$ ===,692872.818,691811.279,693422.71,690585.652,693239.868,692733.19,694669.077,687915.361,686564.957,692330.302,690859.542,690025.762,692892.84,692836.578,692564.769,691474.402,691628.47,691761.693,692289.064,691614.867,691629.85,694198.374,690804.857,694866.068,692547.21,692408.257,696303.133,694309.112,693332.803,690502.85
io.reactivex.rxjava3.internal.jdk8.ObservableFlatMapStreamTest._Benchmark.benchmark_rangeTakeHidden$ ===,1259984.732,1256436.123,1262820.039,1259421.133,1262477.698,1263550.163,1256901.594,1268470.078,1265146.449,1268086.737,1256241.906,1254206.605,1259155.925,1258478.837,1254420.728,1263230.854,1267768.697,1255396.424,1261767.81,1263122.041,1257175.744,1265053.884,1262558.006,1262487.421,1270286.466,1261451.183,1266388.656,1263323.482,1266723.575,1259201.152
io.reactivex.rxjava3.internal.operators.maybe.MaybeZipArrayTest._Benchmark.benchmark_singleSourceZipperReturnsNull$ ===,813845.524,815371.928,814017.263,817175.353,815298.258,815712.722,818026.067,815532.927,813928.644,816908.843,814837.296,815493.267,818002.143,817005.007,813556.499,814854.844,815343.318,816030.159,815436.271,815822.592,811879.772,814966.947,816599.946,813428.675,814521.268,815629.377,818740.103,815776.992,815853.841,818195.507
io.reactivex.rxjava3.internal.schedulers.SingleSchedulerTest._Benchmark.benchmark_schedulePeriodicallyDirectNullRunnable$ ===,1081044.687,1082423.142,1080669.913,1078603.949,1081068.91,1080280.593,1079450.156,1076883.512,1078853.992,1079666.871,1077034.923,1078173.32,1081301.357,1078778.667,1078317.277,1080727.061,1075281.404,1079107.313,1080776.971,1076058.416,1077767.348,1079870.337,1077892.448,1083067.123,1082041.889,1077944.799,1076077.351,1080507.793,1080067.763,1080802.265
io.reactivex.rxjava3.internal.operators.observable.ObservableBufferTest._Benchmark.benchmark_boundaryOpenCloseDisposedOnComplete$ ===,661345.394,660207.585,661598.777,661370.435,661526.549,663768.392,661783.405,662091.695,658738.537,658643.635,659014.987,662734.453,660564.179,664105.792,660347.409,660261.653,660002.35,659569.845,659224.416,659628.336,662056.354,660294.483,661390.826,659012.315,656061.903,657532.846,658071.242,658801.971,657659.175,659070.026
io.reactivex.rxjava3.internal.operators.mixed.ObservableSwitchMapSingleTest._Benchmark.benchmark_drainReentrant$ ===,3004897.72,3028084.772,3028879.111,3014674.618,3027070.741,3027781.703,3023276.115,3038682.949,3001180.822,3045339.701,3021317.311,3010517.44,3020912.726,3034069.451,3054335.9,3022087.88,3018210.764,3005010.779,3031665.571,3033840.534,3003094.838,3018796.517,3019293.435,3052686.819,3040060.787,3033198.497,3002435.4,3013202.701,3022738.766,3014920.459
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithMaybeTest._Benchmark.benchmark_doubleOnSubscribeMain$ ===,709888.151,705473.473,707247.526,710894.771,702730.496,705747.668,706652.52,704867.574,708148.954,707613.779,703260.857,703119.481,705207.45,706409.693,705184.563,708510.401,706586.947,704473.767,706929.55,706386.896,707284.129,703132.218,705380.132,707604.471,707080.982,705854.312,702519.079,704126.023,704332.962,705341.981
io.reactivex.rxjava3.internal.operators.observable.ObservableScanTest._Benchmark.benchmark_scanFunctionThrowsAndUpstreamErrorsDoesNotResultInTwoTerminalEvents$ ===,265804.732,264916.736,263804.419,265562.102,265197.344,263803.182,262574.863,264646.934,264217.672,264992.296,264569.924,263882.218,265007.495,264515.862,264303.069,264904.027,264295.945,264297.515,264098.679,264537.945,265998.425,265288.216,265614.915,264709.407,264650.777,264560.883,263626.51,265231.114,264953.95,265553.608
io.reactivex.rxjava3.internal.operators.flowable.FlowableDelaySubscriptionOtherTest._Benchmark.benchmark_noMultipleSubscriptions$ ===,3939477.213,3927204.591,3945313.063,3912863.869,3928235.074,3950813.432,3938007.57,3903969.431,3942826.007,3930473.008,3984451.302,3911576.435,3938287.931,3935204.938,3958262.609,3944749.966,3919012.088,3948320.225,3961606.736,3957088.766,3932354.966,3921890.702,3926292.074,3949320.011,3928000.3,3955052.279,3950903.519,3901496.527,3976391.376,3940524.703
io.reactivex.rxjava3.internal.jdk8.FlowableStageSubscriberOrErrorTest._Benchmark.benchmark_firstCancels$ ===,5255044.362,5265954.411,5276541.356,5290898.53,5244618.006,5266783.104,5235706.757,5266981.992,5281000.647,5231418.028,5222213.615,5258156.293,5219567.33,5263788.32,5231973.469,5278687.46,5172727.127,5260553.047,5285212.011,5204168.933,5270898.737,5180367.364,5274739.767,5267203.711,5225325.015,5266194.678,5291194.682,5264873.508,5225992.118,5174006.871
io.reactivex.rxjava3.internal.operators.observable.ObservableWindowWithObservableTest._Benchmark.benchmark_upstreamDisposedWhenOutputsDisposed$ ===,1118820.196,1091789.37,1103946.125,1102297.439,1107647.984,1108793.595,1107369.777,1105424.012,1112338.862,1101813.188,1110638.498,1106194.025,1118378.423,1086430.453,1103161.593,1104662.797,1106475.277,1110998.443,1109657.62,1116855.85,1122328.119,1102761.983,1111272.89,1102866.62,1096726.88,1108806.438,1101969.077,1114619.572,1120916.798,1108726.021
io.reactivex.rxjava3.internal.operators.observable.ObservableWindowWithTimeTest._Benchmark.benchmark_timedAndCount$ ===,357793.176,355882.805,356436.981,353575.935,353773.633,355229.093,356961.6,355489.333,355016.394,357842.831,356229.396,358601.852,354892.434,356674.376,352325.252,357568.436,352926.015,357918.488,355991.135,356945.149,355765.669,357379.593,356318.213,353071.351,356717.311,356663.328,351960.959,359002.995,360310.449,352565.827
io.reactivex.rxjava3.internal.operators.observable.ObservableWindowWithStartEndObservableTest._Benchmark.benchmark_cancellingWindowCancelsUpstream$ ===,887428.912,882466.919,896273.516,885092.914,890232.665,897176.382,888823.137,889961.879,885913.851,887714.933,892584.02,888906.874,886800.172,892548.087,894506.898,891651.112,891182.664,893778.693,883937.066,882114.953,888299.257,884755.434,886755.432,893596.172,893628.101,892830.468,888307.742,886069.319,894059.534,885627.799
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithMaybeTest._Benchmark.benchmark_undeliverableUponCancel$ ===,287322.439,287014.516,288361.617,287262.19,287833.706,289109.066,287557.837,288372.399,288131.174,288139.877,288112.777,289633.301,289407.5,289318.017,290009.996,288436.053,287518.179,288994.731,289563.411,288950.137,289112.641,289040.406,290384.847,289146.633,288446.503,289319.394,287541.171,289647.522,288520.058,289395.164
io.reactivex.rxjava3.internal.operators.flowable.FlowableObserveOnTest._Benchmark.benchmark_errorDelayed$ ===,493008.337,488989.426,492698.321,488755.518,494167.653,489805.684,494378.189,488567.726,492503.84,494036.195,491185.911,493695.711,492848.548,494149.736,492924.472,492940.681,492826.429,493825.492,493379.017,489842.077,492655.455,492087.523,492954.107,495828.928,490084.495,492736.465,490959.976,489427.187,492373.573,489998.972
io.reactivex.rxjava3.internal.jdk8.ObservableStageSubscriberOrErrorTest._Benchmark.benchmark_lastCompletableManualCompleteExceptionallyCancels$ ===,528912.781,529567.44,530553.969,532299.261,532149.365,529780.393,534056.475,531442.556,529685.738,532111.894,532841.621,532115.526,532231.477,532199.855,529091.342,532209.484,527326.64,532118.543,530932.237,531476.676,531802.909,529962.67,532567.567,531510.753,529984.35,529655.574,530692.751,530724.429,531448.188,529543.13
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMapSchedulerTest._Benchmark.benchmark_concatMapDelayErrorJustSource$ ===,5389085.83,5429157.906,5377685.888,5432534.583,5338489.947,5387499.06,5398835.503,5351164.001,5355398.049,5379587.419,5396779.191,5420502.856,5373442.539,5372977.431,5357228.262,5405659.102,5388795.193,5388411.472,5375418.69,5386507.734,5384562.131,5365802.277,5405698.681,5395924.2,5369718.234,5439626.933,5381144.871,5385112.344,5388792.659,5386403.089
io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeLastTest._Benchmark.benchmark_noRequestEmpty$ ===,7314742.591,7351794.578,7517459.409,7212608.342,7297050.657,7304926.342,7326435.333,7589493.87,7596795.86,7298575.258,7500406.882,7664951.025,7372791.492,7418289.994,7519081.323,7318475.515,7667080.989,7384070.389,7547911.244,7042213.88,7529440.131,7403967.387,7438816.876,7250350.198,7677114.946,7105453.405,7269658.031,7385797.751,7445942.607,7552747.238
io.reactivex.rxjava3.internal.operators.flowable.FlowablePublishMulticastTest._Benchmark.benchmark_dontDropItemsWhenNoReadyConsumers$ ===,3095757.585,3131577.806,3105278.301,3080055.433,3084736.376,3107630.082,3125512.004,3072072.887,3091117.418,3117745.952,3097074.137,3124626.812,3089311.084,3107783.355,3117342.542,3096827.057,3118607.236,3125466.581,3121859.467,3162160.084,3104041.715,3080263.326,3113978.903,3137369.392,3109665.852,3114202.686,3084307.856,3125153.157,3108994.065,3115512.271
io.reactivex.rxjava3.internal.operators.flowable.FlowableMergeWithSingleTest._Benchmark.benchmark_onSuccessSlowPathBackpressured$ ===,1961884.36,1976802.636,1951853.826,1980861.883,1949988.447,1967201.866,1940419.993,1987493.95,1966271.198,1953789.066,1952756.127,1932174.795,1946513.673,1990878.397,1959273.442,1987126.883,1965432.516,1963020.064,1964340.776,1963657.257,1946501.49,1950345.952,1945227.161,1957505.593,1974666.406,1955539.461,1963286.382,1934047.449,1954883.764,1946839.333
io.reactivex.rxjava3.completable.CompletableRetryTest._Benchmark.benchmark_retryTimesPredicateWithNotMatchingRetryAmount$ ===,337597.716,337104.453,337677.916,338424.127,337546.912,337551.946,337732.667,338655.899,337897.442,337399.059,337942.025,337902.485,338762.224,337239.652,337693.83,336038.753,338259.443,337882.738,338269.646,337658.651,336831.621,338193.154,338764.213,336790.561,336557.619,337233.81,337315.618,336883.86,338414.038,338176.179
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapBiSelectorTest._Benchmark.benchmark_justWithError$ ===,855781.23,859125.574,854127.575,858455.467,856818.141,858438.609,856015.727,858550.078,860023.13,858104.521,859189.054,856654.559,858978.768,856787.13,856968.184,859340.428,857351.036,860355.978,857095.853,855270.972,858275.361,859792.312,856614.288,854915.29,856266.93,857406.746,853134.896,856639.454,855494.037,849420.472
io.reactivex.rxjava3.internal.operators.completable.CompletableDelayTest._Benchmark.benchmark_errorNotDelayed$ ===,870201.825,863882.645,867344.845,860328.862,867975.221,865488.273,869513.839,865551.168,863421.617,862727.096,871997.1,862266.597,869633.785,870484.285,864077.804,866110.011,868345.493,868543.834,867646.897,864836.911,867478.372,860015.651,866053.207,863391.59,860259.861,866432.223,868726.906,865178.522,867033.564,868109.668
io.reactivex.rxjava3.internal.operators.mixed.FlowableConcatMapSingleTest._Benchmark.benchmark_mainError$ ===,937317.916,935384.969,943083.874,939604.15,941612.937,938579.566,938315.805,939913.627,938710.103,938849.915,939665.323,939784.57,937858.882,939879.595,939610.771,942585.322,933591.994,942579.516,940101.094,938289.996,939429.346,938594.796,940596.855,938631.948,933993.396,936941.101,934957.937,937599.717,939408.255,940031.745
io.reactivex.rxjava3.internal.operators.observable.ObservableCacheTest._Benchmark.benchmark_disposeOnArrival$ ===,3909422.399,3900357.644,3911841.632,3957581.588,3953907.608,3893096.356,3812543.765,3902874.32,3882449.206,4008585.6,3935265.614,3936491.514,3976355.559,3997810.175,3937226.151,3930234.471,3839912.428,3934245.71,3876683.239,3893112.431,3974157.679,3907394.252,3953615.215,3959196.409,3844962.343,3862042.63,3938275.559,3918295.262,3806724.234,3920029.145
io.reactivex.rxjava3.internal.operators.single.SingleDoOnTest._Benchmark.benchmark_onErrorCrashes$ ===,283063.802,283559.975,284771.718,284057.806,284438.71,283860.463,284299.09,284436.613,283264.8,283649.924,283155.758,283441.181,283650.332,283002.575,282318.056,283798.474,283494.626,283923.712,283674.849,283465.836,283424.644,282583.312,283778.589,284037.044,282685.873,282706.25,283352.829,283247.896,282057.761,283538.58
io.reactivex.rxjava3.internal.operators.observable.ObservableToListTest._Benchmark.benchmark_capacityHint$ ===,3255760.838,3252567.735,3239557.378,3235195.361,3247862.43,3247868.21,3236611.421,3246140.125,3246524.992,3251856.399,3245572.922,3247139.804,3239782.191,3246016.814,3246788.252,3248334.332,3245289.565,3248777.901,3246488.498,3241334.497,3246538.154,3244853.157,3253750.418,3253520.261,3244663.534,3244136.254,3250596.861,3241003.546,3254604.045,3247144.001
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapSingleTest._Benchmark.benchmark_normalMaxConcurrent2Backpressured$ ===,501138.557,505209.28,494609.426,507137.874,507202.322,512888.76,493557.396,496611.738,500311.122,502312.045,488239.055,501761.972,497068.6,499487.318,512524.019,488389.006,507580.458,492962.449,502441.769,498934.814,489405.602,487703.931,504759.764,508905.143,507936.718,492902.367,501211.82,508605.637,486089.923,499042.626
io.reactivex.rxjava3.internal.operators.flowable.FlowableFromMaybeTest._Benchmark.benchmark_asyncFusion$ ===,7537037.115,7486041.789,7489079.067,7494517.454,7532494.935,7519218.095,7571488.553,7528488.562,7521905.208,7493509.339,7530152.466,7503860.84,7459257.617,7610646.657,7514584.589,7525706.387,7563506.056,7491218.997,7533034.037,7456689.789,7494462.77,7558010.174,7460701.619,7494127.804,7492593.653,7549039.525,7522910.878,7566215.646,7568183.387,7544305.586
io.reactivex.rxjava3.internal.operators.single.SingleDoOnTerminateTest._Benchmark.benchmark_doOnTerminateSuccessCrash$ ===,897126.32,896738.562,898129.76,893170.252,897041.425,896954.076,891132.726,895059.371,897339.225,897111.795,894894.044,898726.924,897096.347,894214.011,896150.611,895507.154,895373.751,894462.773,897390.085,894872.032,894230.191,895333.242,896878.594,896518.548,894906.116,897857.507,897078.226,893267.568,899463.779,894893.858
io.reactivex.rxjava3.internal.jdk8.SingleFlattenStreamAsFlowableTest._Benchmark.benchmark_successMany$ ===,3817563.64,3821387.952,3778227.886,3790383.696,3800545.575,3787035.824,3771128.977,3778181.443,3825581.447,3791740.402,3809298.979,3794639.212,3829623.492,3827965.14,3756162.453,3777342.045,3771470.681,3782837.09,3833358.148,3805471.658,3769739.156,3806249.865,3803510.471,3800306.721,3809378.709,3808972.588,3784588.105,3846438.104,3796157.204,3800605.566
io.reactivex.rxjava3.flowable.FlowableNullTests._Benchmark.benchmark_toMultimapMapSupplierReturnsNull$ ===,1000192.238,997012.678,1000258.043,1002071.48,1002135.279,994207.549,998121.811,999891.076,987925.092,998530.44,999749.381,1002072.597,997479.785,1002142.087,1000766.983,1000559.429,1000745.91,998836.362,998397.708,997300.897,997069.415,996274.121,1001534.462,1002122.707,1001228.661,998438.478,1000668.275,1001124.3,1002571.369,1000949.387
io.reactivex.rxjava3.internal.operators.flowable.FlowableSubscribeOnTest._Benchmark.benchmark_cancelBeforeActualSubscribe$ ===,5376725.448,5305587.303,5353418.629,5343084.428,5358325.685,5320615.988,5380203.254,5352674.437,5340424.585,5372544.097,5346691.059,5376627.557,5347034.703,5369776.882,5322278.11,5360489.39,5382799.074,5325119.248,5345993.302,5347889.655,5349766.171,5352141.416,5342833.314,5406010.597,5360606.079,5310043.674,5351015.87,5341690.206,5372394.401,5377572.583
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapMaybeTest._Benchmark.benchmark_doubleOnSubscribe$ ===,731528.683,729511.863,727813.304,729265.028,729980.476,729736.693,727840.106,730887.508,729147.906,729884.517,731847.513,730007.181,731050.914,729124.006,729958.56,729867.626,728522.734,730219.298,727947.399,732192.226,733521.325,730498.597,726606.687,728384.626,729415.273,731703.521,727605.838,731257.347,728100.863,729581.365
io.reactivex.rxjava3.internal.operators.observable.ObservableRefCountTest._Benchmark.benchmark_connectDisconnectConnectAndSubjectState$ ===,806673.897,806076.391,797192.14,801687.397,802920.183,800301.074,807235.717,801553.281,802595.383,805825.574,810681.058,800819.235,801959.071,794972.06,809158.526,800777.011,797094.101,803620.792,801159.049,802636.255,805605.999,804021.456,798611.677,806478.663,797635.496,803295.12,802347.823,799843.541,800919.839,800384.547
io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowWithStartEndFlowableTest._Benchmark.benchmark_windowOpenMainError$ ===,454635.268,455906.057,456819.119,454524.304,457810.041,454008.213,456081.073,455215.943,455654.344,455409.643,456448.22,451149.896,454539.131,453673.695,456340.454,454500.224,454230.44,452806.821,455161.203,453833.034,455315.645,452584.257,454803.493,452465.877,455390.16,454855.019,455421.947,453669.089,456535.405,452624.071
io.reactivex.rxjava3.internal.operators.flowable.FlowableSequenceEqualTest._Benchmark.benchmark_asyncSourceCompare$ ===,4929967.36,4890527.978,4838472.111,4973874.685,4914641.916,4897839.441,4966562.786,4967003.708,4831414.373,4964520.705,4927790.323,4930890.781,4843590.607,4948732.5,4961149.792,4999663.308,4977235.244,5012872.244,4898518.516,4896074.626,4884848.651,4888109.326,5024756.935,4935407.137,4899229.71,4961790.771,4949098.631,4963231.096,4945126.27,4958367.921
io.reactivex.rxjava3.internal.operators.single.SingleDelayTest._Benchmark.benchmark_withObservableError2$ ===,343540.677,341528.917,344925.79,343450.226,344360.405,343614.814,343729.968,343887.031,344139.036,343678.408,343274.806,343738.266,344281.777,344888.22,343519.653,344409.404,342224.534,342905.171,343990.746,344710.102,344204.732,343877.053,344696.112,343738.583,344622.129,343600.939,344496.471,342986.016,343421.329,343232.125
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatTest._Benchmark.benchmark_emptyAndScalarBackpressured$ ===,4782204.486,4759041.148,4747602.29,4769532.83,4764824.795,4768872.032,4760295.702,4775402.69,4740497.075,4766775.45,4761563.707,4749078.857,4803255.001,4775926.315,4747808.564,4754611.741,4775669.591,4771217.728,4808124.322,4755207.014,4800590.571,4771473.144,4767756.123,4759307.489,4772641.124,4770166.818,4758039.35,4784456.242,4764207.046,4795755.359
io.reactivex.rxjava3.internal.operators.observable.ObservableWindowWithSizeTest._Benchmark.benchmark_cancelWithoutWindowSize$ ===,6754772.841,6784796.994,6754302.802,6710611.399,6685648.09,6799372.836,6768799.525,6734023.5,6656456.517,6736850.102,6695163.558,6708953.232,6687728.091,6719758.55,6661697.155,6711988.822,6661481.964,6770777.808,6714607.954,6707660.483,6782100.324,6698619.869,6768277.282,6797931.197,6772448.101,6764217.428,6765680.979,6753302.925,6722472.377,6807036.234
io.reactivex.rxjava3.internal.operators.completable.CompletableBlockingSubscribeTest._Benchmark.benchmark_observerError$ ===,1067049.412,1068384.178,1070272.135,1074951.272,1074248.888,1070971.341,1068513.581,1068747.431,1067961.546,1070927.392,1070557.167,1069851.276,1069874.38,1074988.724,1072112.014,1071877.638,1072630.653,1068169.165,1067016.076,1075518.805,1071937.216,1069420.213,1076770.494,1067509.167,1071924.014,1077037.334,1072967.719,1068678.45,1075904.886,1072307.771
