Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30
io.reactivex.rxjava3.internal.operators.observable.ObservableFromIterableTest._Benchmark.benchmark_iteratorThrows$ ===,902969.638,909520.088,912970.942,908916.954,910081.028,908513.743,906501.199,907165.538,909168.58,907795.191,909456.954,912568.478,912082.467,907280.126,913020.971,913009.047,912521.696,910067.473,908683.321,906054.04,905952.357,912326.814,908176.314,910928.32,911378.499,911665.511,907861.262,905761.937,910205.513,909103.107
io.reactivex.rxjava3.internal.operators.completable.CompletableDoOnTest._Benchmark.benchmark_successAcceptThrows$ ===,874853.372,874221.334,869758.366,872976.823,874545.998,874011.483,874479.015,875894.951,875045.015,875062.697,872311.862,874394.245,872818.805,871239.757,871265.836,869673.048,872194.83,871591.442,873813.762,873299.231,872214.128,876443.853,870677.972,875720.63,875966.744,875270.811,872997.821,870420.742,875764.96,872333.528
io.reactivex.rxjava3.internal.operators.observable.ObservableSkipLastTimedTest._Benchmark.benchmark_take$ ===,659107.204,662010.34,659038.894,662918.953,659383.141,662768.228,664675.967,658899.505,664996.927,663336.964,662007.671,663768.034,661475.619,659510.512,668146.797,664266.165,664790.495,663637.771,662351.346,658882.493,658742.098,662335.282,662610.931,657920.432,662057.654,662098.511,663303.178,660184.391,657754.649,663340.559
io.reactivex.rxjava3.internal.operators.single.SingleTakeUntilTest._Benchmark.benchmark_flowableCancelDelayed$ ===,853970.983,853429.784,852344.803,853958.941,854847.782,854453.582,851272.551,856707.497,854096.534,854742.773,845908.968,855656.203,852436.304,853474.627,854241.259,853887.082,843497.442,852115.778,856208.502,853145.26,852524.014,852940.742,855994.145,852971.62,852116.78,854937.802,854908.118,853547.83,853416.843,853360.405
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapSchedulerTest._Benchmark.benchmark_concatMapInnerError$ ===,889673.89,890359.676,889123.091,892474.475,886793.377,888434.19,890256.909,891217.409,889723.223,885861.711,889976.342,885886.563,886169.053,890249.912,881803.832,884550.689,885711.917,888609.804,883796.55,888045.469,886416.336,883515.825,883939.53,882696.888,884744.255,883663.435,885328.054,891255.876,885092.469,891107.789
io.reactivex.rxjava3.internal.operators.flowable.FlowableOnBackpressureBufferTest._Benchmark.benchmark_fusedError$ ===,817289.749,816459.169,822239.004,817368.99,819583.334,816703.026,820840.222,812694.68,818275.437,815750.4,819840.148,815924.389,819974.232,821669.776,823009.175,819286.562,816114.434,819646.822,821495.549,821038.28,815910.386,812614.976,814559.619,818138.291,817025.708,818069.379,820181.083,815239.031,812833.998,821462.178
io.reactivex.rxjava3.internal.operators.flowable.FlowablePublishFunctionTest._Benchmark.benchmark_noUpstreamCancelOnCasualChainCloseWithInnerCancels$ ===,933912.859,939870.519,939045.586,937924.243,942182.331,937527.176,938780.302,938368.384,938995.213,939289.45,938897.468,937932.238,937848.962,939091.627,937975.969,938916.992,940127.854,935395.599,938484.896,940696.164,938453.152,940448.407,938268.426,937368.225,932663.107,936738.894,936998.097,939252.87,937971.751,938337.437
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_concatIterableEmpty$ ===,4593630.271,4595344.76,4604234.518,4588533.356,4587459.316,4599828.792,4605125.041,4583977.005,4596967.506,4597240.116,4608016.296,4600073.621,4602889.141,4595409.21,4604980.477,4613505.4,4588238.297,4587602.971,4593838.927,4607244.517,4598515.961,4614656.409,4597699.808,4578770.643,4596929.026,4620844.282,4607024.509,4608137.528,4592369.121,4605426.443
io.reactivex.rxjava3.internal.jdk8.SingleFlattenStreamAsFlowableTest._Benchmark.benchmark_successJust$ ===,4851171.993,4846514.458,4870910.276,4865674.452,4855113.69,4860063.488,4866596.886,4856178.834,4869645.174,4870868.214,4869360.047,4874694.523,4863371.741,4880550.631,4874891.281,4880487.997,4865096.528,4865164.535,4875663.927,4873028.033,4884161.447,4878457.079,4861804.173,4880825.802,4861969.292,4871293.914,4893078.799,4876823.171,4836977.033,4857707.56
io.reactivex.rxjava3.internal.operators.maybe.MaybeFlatMapNotificationTest._Benchmark.benchmark_onSuccessNull$ ===,865187.961,862809.691,863179.704,859999.119,860261.927,858518.579,860099.144,863442.397,861334.603,864922.627,858881.575,857458.106,858631.286,860931.879,859129.75,861524.735,864817.01,859154.118,859892.405,864548.14,858904.174,860923.45,864358.479,859681.997,861317.618,861484.809,864421.431,860449.668,862950.403,864456.382
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatTest._Benchmark.benchmark_noCancelPreviousIterable$ ===,1500757.499,1504075.986,1501883.668,1500637.196,1496721.003,1500282.893,1503841.558,1503401.734,1499928.136,1503450.681,1503859.658,1504554.642,1503246.003,1505132.265,1503006.662,1503690.561,1501181.44,1506944.595,1499424.195,1501745.249,1502421.419,1501084.274,1501552.634,1500742.857,1498169.865,1500076.136,1500302.699,1501842.671,1498628.908,1501845.465
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapEagerTest._Benchmark.benchmark_badCapacityHint$ ===,971641.544,975483.964,978140.941,975366.129,979310.549,983555.551,981767.953,975877.47,979055.96,980534.881,978031.105,978454.582,977802.602,977294.763,977387.329,980532.117,978346.551,974222.331,975494.794,977737.966,978626.722,974642.852,977514.799,977585.64,974767.589,975116.197,971816.56,975824.994,969971.115,973384.13
io.reactivex.rxjava3.internal.operators.flowable.BlockingFlowableLatestTest._Benchmark.benchmark_fasterSource$ ===,2830113.462,2831136.446,2826991.259,2834932.357,2829651.41,2825461.173,2833144.556,2826362.031,2831986.338,2828846.362,2832542.429,2831068.449,2822972.866,2832120.559,2827100.838,2837229.574,2829754.898,2830478.976,2827660.261,2828133.162,2827092.793,2828949.97,2826965.126,2830626.866,2823528.427,2830419.979,2830568.568,2831582.757,2832038.457,2830624.003
io.reactivex.rxjava3.internal.operators.observable.ObservableWindowWithSizeTest._Benchmark.benchmark_cancelWithoutWindowSkip$ ===,6171854.637,6192278.516,6199396.311,6164895.448,6168961.513,6227411.369,6224428.933,6171768.847,6191702.825,6177755.72,6196380.015,6157889.803,6171456.801,6197207.487,6203839.456,6192109.734,6206780.522,6243960.695,6130843.473,6187373.355,6210392.086,6192352.603,6189097.873,6209816.555,6193230.004,6132797.307,6197749.871,6183516.746,6184562.053,6212160.025
io.reactivex.rxjava3.internal.operators.flowable.BlockingFlowableToIteratorTest._Benchmark.benchmark_interruptWait$ ===,439902.877,439231.736,442372.827,441975.959,439763.338,442711.902,442330.984,440419.195,441726.849,439362.678,440546.319,441031.123,442225.659,440597.624,439556.711,439701.355,439895.916,438132.816,440345.372,439423.346,439615.573,441173.874,440049.718,440395.602,439596.664,440045.428,437010.951,436358.559,438583.826,438524.483
io.reactivex.rxjava3.internal.operators.maybe.MaybeCountTest._Benchmark.benchmark_hasSource$ ===,82945591.259,84498877.052,84083422.35,84450386.033,84333607.168,84696272.572,84487151.738,84617820.787,84100679.879,84009499.863,83784597.725,84212621.377,84321743.228,84547642.535,84581013.928,84447717.15,84059887.193,84171715.274,83602904.955,84075376.77,84309026.592,84117630.932,83953480.744,83723971.192,84422922.847,83975579.75,83825324.874,84268626.072,83505938.119,83398420.833
io.reactivex.rxjava3.internal.operators.observable.ObservableRetryTest._Benchmark.benchmark_unsubscribeFromRetry$ ===,5976754.303,6029689.767,6009628.686,6032511.143,6011911.398,6018494.12,6027107.96,6004910.561,6035149.029,6033677.346,6011353.113,6017590.658,6024642.11,6019303.57,6008691.507,6022314.307,6026975.687,6014363.245,6020659.518,6021117.198,6034191.718,6020626.002,6012673.345,6013361.526,6028151.868,6035247.469,6034698.056,6006877.841,6020317.843,6020426.237
io.reactivex.rxjava3.internal.operators.mixed.ObservableSwitchMapCompletableTest._Benchmark.benchmark_mapperCancels$ ===,6887959.731,6890820.615,6872595.125,6889922.691,6868964.058,6849978.051,6872038.872,6802328.672,6881993.61,6894291.644,6883331.356,6877376.063,6874690.866,6867874.387,6891251.177,6867263.979,6891196.218,6885317.062,6880257.334,6871213.467,6844197.056,6859407.225,6873942.886,6871951.19,6876065.548,6881805.945,6870007.756,6886459.913,6870668.037,6857796.97
io.reactivex.rxjava3.internal.operators.maybe.MaybeDetachTest._Benchmark.benchmark_onError$ ===,1044879.37,1041806.294,1040686.934,1042227.781,1045450.646,1045218.293,1047755.975,1043979.897,1045041.961,1039454.718,1046989.187,1043051.27,1043741.583,1047144.566,1030167.487,1044473.454,1043072.281,1046605.042,1044384.213,1044469.038,1046649.308,1041950.908,1046714.063,1044372.076,1044462.412,1044950.935,1045451.967,1048678.415,1046562.402,1044451.814
io.reactivex.rxjava3.internal.observers.DeferredScalarObserverTest._Benchmark.benchmark_normal$ ===,745544.375,746306.228,744083.675,742733.776,742061.854,740860.309,744256.102,743781.93,742838.693,745222.197,746094.848,744722.485,746016.508,744706.536,744904.531,744894.507,742660.349,742624.099,744465.412,744571.242,744672.704,744695.234,744216.708,743840.686,744723.889,747487.465,743738.079,745915.553,744170.551,745836.72
io.reactivex.rxjava3.internal.operators.flowable.FlowableGenerateTest._Benchmark.benchmark_nullError$ ===,764243.096,766936.305,764284.973,765358.867,766443.995,762352.629,767305.117,764463.603,767615.118,765087.309,763182.25,765348.084,764750.53,764404.525,766751.71,767538.813,765534.502,765501.555,765598.991,767568.055,766763.889,767747.16,764761.026,761079.3,769233.843,767328.716,763762.308,764845.041,768711.799,765292.37
io.reactivex.rxjava3.internal.operators.single.SingleDoAfterTerminateTest._Benchmark.benchmark_just$ ===,9564710.854,9600918.182,9576211.593,9565433.089,9549048.553,9552263.276,9546325.565,9594568.93,9580668.188,9615197.972,9623496.077,9611946.071,9582469.585,9575762.797,9566542.921,9584264.903,9582752.678,9605768.918,9584085.247,9600535.984,9586167.846,9574311.823,9587702.15,9554211.169,9582625.62,9555547.785,9588236.696,9580471.269,9571721.866,9591414.917
io.reactivex.rxjava3.internal.operators.flowable.FlowableFromSourceTest._Benchmark.benchmark_errorInline$ ===,687343.219,689583.995,688195.89,690469.156,691863.086,689485.916,689152.931,688539.25,692161.137,686813.231,690193.711,690195.974,687713.904,690568.71,690840.756,689613.649,687540.452,692606.677,687871.597,690426.422,688444.805,690977.965,688717.296,688823.532,691044.686,688469.966,691808.036,689115.798,689879.768,691626.922
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapBiSelectorTest._Benchmark.benchmark_doubleOnSubscribe$ ===,728660.583,730879.918,727594.801,727737.24,730112.644,729257.202,725656.484,729609.912,725856.33,722029.669,725842.481,726829.067,728410.375,728453.118,726675.051,728528.501,729077.047,729130.393,728912.192,727743.646,729757.323,729458.339,725851.914,727666.146,729145.914,729449.508,727275.892,729043.024,729792.513,729588.331
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapBiSelectorTest._Benchmark.benchmark_resultSelectorThrows$ ===,791182.774,791717.075,794106.297,790158.343,794867.464,792919.093,793646.251,790530.912,794219.079,794560.103,792506.014,793277.605,794029.712,795552.227,789643.415,791713.398,792538.39,792384.273,794295.516,791783.483,789739.372,790483.533,792618.197,792083.789,788625.697,790712.438,792328.889,790844.462,793886.97,791818.571
io.reactivex.rxjava3.internal.operators.flowable.FlowableGenerateTest._Benchmark.benchmark_multipleOnNext$ ===,787527.328,787877.206,785802.208,790204.07,786515.043,788805.123,787135.575,786942.776,787664.622,789662.225,788958.531,787454.429,787444.41,787442.1,786696.46,786858.779,788386.957,788066.325,785550.512,786070.586,788525.582,781763.719,787393.547,787197.83,786995.958,786068.806,789473.84,790627.425,784537.465,788404.826
io.reactivex.rxjava3.internal.operators.observable.ObservableCollectTest._Benchmark.benchmark_collectorFailureDoesNotResultInTwoErrorEmissionsObservable$ ===,267796.662,268816.379,267758.151,266973.296,267442.883,267011.511,269231.939,267666.086,267989.747,268289.45,266413.289,267509.509,267981.289,268250.986,267350.601,268575.233,268015.329,268882.74,268925.063,268504.949,267503.998,267886.647,267318.946,269038.032,267483.131,268244.853,268544.457,268183.972,266875.1,267356.221
io.reactivex.rxjava3.internal.disposables.ArrayCompositeDisposableTest._Benchmark.benchmark_normal$ ===,4836123.211,4822732.209,4832947.506,4830094.9,4837306.533,4847462.532,4831270.084,4831047.442,4822961.87,4836227.792,4825395.865,4842030.193,4821645.89,4824317.125,4828548.053,4840103.4,4823616.646,4829535.031,4828234.308,4832396.765,4835408.958,4825588.481,4828466.231,4828429.235,4837391.022,4823580.19,4819915.537,4837882.2,4809308.026,4829853.545
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapMaybeTest._Benchmark.benchmark_flatMapMaybeError$ ===,1013268.991,1008163.933,1011473.315,1012322.798,1006819.765,1010973.09,1012248.557,1006854.947,1015026.508,1014552.51,1013814.486,1010437.062,1012916.587,1013484.738,1011388.341,1009052.96,1012810.017,1010801.77,1009846.335,1012153.57,1010544.841,1015668.087,1011199.608,1006319.249,1009931.758,1009574.305,1012767.679,1011140.384,1009663.236,1014409.285
io.reactivex.rxjava3.internal.jdk8.ObservableFromStreamTest._Benchmark.benchmark_empty$ ===,10771371.708,10750350.155,10656304.274,10776397.131,10745875.17,10744420.43,10769669.789,10694714.964,10725168.839,10735254.827,10752846.96,10744504.318,10738576.6,10740918.274,10760041.586,10745307.939,10724405.356,10746886.713,10765006.775,10716499.426,10742177.93,10689102.81,10693170.337,10754867.657,10755566.166,10730243.344,10698510.566,10706523.896,10708926.979,10776072.643
io.reactivex.rxjava3.core.PeriodicDirectTaskTest._Benchmark.benchmark_runnableThrows$ ===,378462.023,377292.301,378562.721,377669.589,376947.184,378816.982,379454.499,379265.202,379275.781,378591.522,380189.238,379075.627,379203.172,380135.71,379503.768,379533.035,378706.956,379563.217,379154.467,378691.489,378006.266,380585.055,380038.52,376755.347,378665.491,380267.254,378519.163,380465.503,378287.778,379311.25
io.reactivex.rxjava3.internal.operators.flowable.FlowableReplayEagerTruncateTest._Benchmark.benchmark_subscribersComeAndGoAtRequestBoundaries$ ===,495682.11,493993.666,494663.089,495600.287,495174.37,494876.726,496040.334,494076.326,495689.764,495517.0,495763.974,495004.245,493941.396,495048.181,494474.117,494622.08,495229.038,496922.757,495066.687,496099.579,494512.075,497021.735,495007.791,494670.267,496273.661,496040.674,495126.35,494426.113,494441.753,493171.285
io.reactivex.rxjava3.internal.operators.maybe.MaybeZipArrayTest._Benchmark.benchmark_bothComplete$ ===,5312663.036,5306737.729,5312980.227,5339326.311,5319342.321,5318493.465,5323829.291,5326800.47,5341264.694,5301673.03,5320689.573,5318995.104,5303940.059,5316131.545,5304384.265,5320220.566,5335707.592,5323076.014,5288825.707,5303897.967,5319903.954,5308365.592,5313785.99,5320344.311,5308201.931,5325634.274,5315190.951,5314393.942,5316168.246,5316311.4
io.reactivex.rxjava3.internal.operators.observable.ObservableAllTest._Benchmark.benchmark_doubleOnSubscribeObservable$ ===,751226.989,748115.812,750238.162,749532.367,751748.62,749706.109,750016.825,749815.292,751328.218,748066.005,749022.405,747718.133,751909.644,750822.841,747569.469,747639.308,750481.6,748564.029,749737.98,746974.984,749772.185,750736.605,750743.689,748261.816,747702.519,751281.157,747266.692,750421.038,748595.778,749099.136
io.reactivex.rxjava3.internal.operators.observable.ObservableRefCountTest._Benchmark.benchmark_onlyFirstShouldSubscribeAndLastUnsubscribe$ ===,2835428.825,2832454.058,2825067.907,2840677.777,2838969.928,2840046.829,2840718.917,2831596.576,2838625.086,2833809.919,2836389.518,2837484.302,2828880.781,2835895.636,2828542.911,2838319.822,2840580.63,2835047.065,2841385.158,2831982.972,2835835.48,2833820.521,2833111.43,2835347.881,2842093.071,2834104.569,2835929.476,2834751.663,2842474.89,2835420.888
io.reactivex.rxjava3.internal.operators.completable.CompletableCreateTest._Benchmark.benchmark_basic$ ===,354702.169,354035.372,354348.25,353570.784,353840.704,353283.411,354040.37,355029.081,354685.369,353573.696,355764.354,354407.658,354200.244,355372.339,354312.448,355085.201,352712.967,355810.249,353303.779,354329.892,352805.196,354294.573,355076.752,355728.177,355652.456,354393.865,355837.311,355788.72,355914.07,354662.181
io.reactivex.rxjava3.internal.operators.observable.ObservableUsingTest._Benchmark.benchmark_eagerDisposeResourceThenDisposeUpstream$ ===,4798843.356,4830145.949,4826065.041,4816047.123,4824837.507,4833774.403,4784739.69,4777561.845,4803995.978,4787597.308,4796275.058,4811970.803,4837588.74,4797332.822,4816324.581,4831413.89,4786368.845,4811137.471,4823781.941,4834702.361,4820057.369,4816808.873,4811843.417,4822442.203,4821419.936,4832792.997,4830108.502,4805366.949,4791956.815,4797904.704
io.reactivex.rxjava3.internal.operators.maybe.MaybeCacheTest._Benchmark.benchmark_crossCancelOnError$ ===,791892.237,789754.614,791761.176,790985.144,788227.761,790309.963,791052.889,788460.967,790624.939,789408.033,789068.381,792404.142,791432.243,789719.865,791241.335,788727.103,788998.83,792057.634,790812.533,791934.033,792778.126,792185.204,790698.563,792920.263,790413.858,795430.152,792293.698,786718.883,791526.315,791310.15
io.reactivex.rxjava3.internal.operators.observable.ObservableUsingTest._Benchmark.benchmark_nonEagerDisposeUpstreamThenDisposeResource$ ===,4834797.253,4849044.694,4844708.831,4856428.628,4855181.187,4842927.169,4855737.807,4828950.287,4852147.067,4858252.112,4872116.834,4836366.607,4840221.087,4858130.69,4836694.232,4862666.335,4842055.903,4850437.21,4852369.96,4860730.256,4852764.638,4864085.516,4867144.589,4834892.311,4836978.511,4849908.897,4832692.85,4861141.534,4840884.379,4853991.059
io.reactivex.rxjava3.observable.ObservableConcatTests._Benchmark.benchmark_concatCovariance3$ ===,2855150.431,2850694.945,2842983.211,2854264.562,2858948.41,2854285.237,2853238.826,2844995.328,2848092.007,2849963.904,2851304.769,2856753.417,2852139.637,2854577.815,2852432.157,2857928.157,2853302.431,2856703.428,2855477.094,2850794.545,2858704.993,2856714.182,2845981.327,2845136.573,2839999.042,2851861.649,2849924.459,2847459.531,2853501.372,2853622.912
io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowWithSizeTest._Benchmark.benchmark_cancellingWindowCancelsUpstreamSize$ ===,1252110.786,1248712.078,1247900.16,1249502.704,1251056.199,1254565.844,1253337.671,1250730.551,1257509.49,1252413.142,1257519.483,1255702.052,1249752.883,1249711.135,1250373.902,1255221.179,1251644.439,1245880.193,1250029.7,1250698.886,1249098.514,1246266.082,1247683.458,1252039.344,1249884.749,1247837.962,1248969.223,1252017.457,1245538.008,1249793.146
io.reactivex.rxjava3.internal.operators.flowable.FlowableRangeLongTest._Benchmark.benchmark_fastPathCancel$ ===,5817918.491,5817169.645,5802718.143,5803009.179,5797070.853,5806466.641,5796591.499,5821624.701,5801499.566,5810499.5,5794756.163,5801068.666,5806962.466,5806465.409,5792083.104,5813678.782,5817065.823,5781921.908,5809313.121,5808160.884,5820188.347,5804260.961,5814375.691,5813748.346,5802849.876,5813358.322,5797499.133,5803391.681,5813257.027,5817586.706
io.reactivex.rxjava3.internal.operators.flowable.FlowableAutoConnectTest._Benchmark.benchmark_autoConnectImmediately$ ===,3984371.6,3944549.743,3946129.297,3961676.692,3955251.321,3974013.946,3974773.935,3952355.203,3967831.215,3985804.878,3993371.869,3979674.473,3954215.755,3969964.205,3968586.389,3963500.951,3941870.492,3957977.18,3967209.064,3971571.261,3949437.61,3950346.858,3954926.44,3951526.486,3954343.124,3983042.558,3983403.114,3972909.796,3948936.082,4002299.224
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapTest._Benchmark.benchmark_mappedSingleOnError$ ===,846450.095,844245.229,842751.269,843020.498,845328.864,844878.875,843382.078,845817.599,845727.093,848219.203,845629.886,844504.206,845966.297,847037.908,846119.798,844930.857,845573.88,844788.233,844789.223,844742.079,842570.926,845452.921,845377.525,841077.172,845746.246,844135.588,846067.411,841817.387,843405.232,841357.038
io.reactivex.rxjava3.internal.schedulers.ScheduledRunnableTest._Benchmark.benchmark_withFutureDisposed2$ ===,18807515.075,18746319.059,18733779.249,18736958.672,18788215.212,18763750.797,18794989.839,18731538.663,18770586.368,18718881.291,18774422.514,18779068.544,18758315.61,18804468.47,18740014.288,18752162.316,18764740.316,18721209.303,18731686.092,18778230.395,18769333.445,18787321.582,18736110.893,18776872.544,18772359.87,18736209.384,18751468.705,18780130.844,18738972.406,18764341.26
io.reactivex.rxjava3.internal.operators.completable.CompletableMergeTest._Benchmark.benchmark_iterableUndeliverableUponCancel$ ===,245611.346,246275.243,246270.849,246412.583,246319.741,246090.877,246716.679,245662.609,245059.953,246059.59,245683.734,247083.732,245276.778,246825.148,246391.14,246762.888,245502.051,246861.883,246458.69,245509.203,245140.018,245022.473,246288.287,245282.344,246042.405,246111.275,246543.384,247073.077,246160.436,246408.15
