Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30
io.reactivex.rxjava3.internal.operators.flowable.FlowableDoAfterNextTest._Benchmark.benchmark_asyncFusedConditional$ ===,1332678.614,1331655.987,1323024.922,1286417.334,1328719.263,1341798.38,1332305.354,1328948.433,1315081.119,1332289.214,1327565.555,1324167.707,1341665.622,1317103.228,1326260.203,1330273.644,1328607.47,1334025.713,1332900.948,1329239.544,1336683.35,1329405.893,1328645.943,1335375.299,1330728.452,1308561.072,1334836.07,1299831.319,1333740.696,1329072.883
io.reactivex.rxjava3.internal.operators.flowable.FlowableToListTest._Benchmark.benchmark_singleCollectionSupplierReturnsNull$ ===,795906.381,790267.101,786531.614,790694.384,791684.392,791897.917,785850.163,795299.779,788434.665,794339.922,790344.367,787813.84,788217.896,791898.741,788955.341,794706.406,788989.867,783472.067,788625.495,790997.42,777452.85,787615.114,793911.709,790894.914,792223.569,794248.934,788702.224,794083.529,788785.241,789778.378
io.reactivex.rxjava3.internal.operators.maybe.MaybeTimeoutPublisherTest._Benchmark.benchmark_fallbackComplete$ ===,3771140.335,3806949.036,3769201.449,3807517.358,3801524.188,3798066.238,3813318.93,3821647.859,3796120.492,3798886.249,3812194.67,3803962.274,3799078.533,3806856.373,3806965.597,3808642.869,3804885.797,3810801.768,3795219.447,3804666.359,3811382.29,3810128.13,3774186.648,3786146.509,3810660.25,3812762.78,3807616.535,3771400.872,3791412.203,3807915.952
io.reactivex.rxjava3.core.ConverterTest._Benchmark.benchmark_singleGenericsSignatureTest$ ===,54521282.385,54400298.317,54119897.247,53050270.689,54152158.804,54045099.448,54332692.151,54295550.747,54087037.002,54326920.81,54048287.333,53970054.286,53943959.294,54189728.258,53933041.547,53854442.161,54001385.866,54017371.02,53819919.235,54094611.753,53263663.867,54156062.308,54086820.995,54154057.048,53568338.804,53391366.682,54013708.273,54118152.091,54064967.468,53745433.535
io.reactivex.rxjava3.internal.operators.flowable.FlowableReplayEagerTruncateTest._Benchmark.benchmark_delayedUpstreamOnSubscribe$ ===,9306049.214,9327616.926,9370576.634,9037152.426,9101747.879,9383993.6,9317769.413,9380300.627,9366900.896,9371501.06,9344157.835,9358749.384,9304243.67,9359756.821,9340829.847,9327757.548,9311694.362,9305305.498,9338957.144,9366721.699,9337008.513,9333489.13,9193683.913,9346104.065,9351540.827,9357369.237,9315708.931,9340002.194,9361350.067,9345958.629
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapMaybeTest._Benchmark.benchmark_normalEmpty$ ===,858624.298,857668.14,867564.255,865827.924,870927.693,869623.318,868778.428,870333.752,871475.671,865463.6,870175.058,870107.246,869336.506,868388.056,871403.319,866939.991,868456.687,870396.292,871653.558,871386.657,865441.081,870488.299,867916.475,871027.983,865040.601,836573.754,869783.868,871105.004,869362.971,867262.561
io.reactivex.rxjava3.internal.operators.completable.CompletableConcatTest._Benchmark.benchmark_invalidPrefetch$ ===,1068053.136,1070245.147,1072241.935,1079774.132,1075629.549,1065105.855,1074597.409,1076016.187,1079551.024,1069937.38,1070942.052,1074566.106,1068793.393,1056317.038,1077670.485,1072656.329,1071995.256,1071115.461,1070957.424,1069505.788,1070941.83,1069778.942,1076163.299,1081100.829,1062533.06,1058199.843,1063528.522,1071803.016,1071854.091,1074379.669
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapMaybeTest._Benchmark.benchmark_normal$ ===,823267.122,835056.096,805745.442,837679.915,837618.028,832759.048,834238.73,835195.346,832226.727,835125.806,836839.963,835606.024,836352.094,836584.718,836501.12,835416.583,836051.743,824040.961,835549.957,838347.334,836779.729,834159.577,837495.438,834405.421,836662.022,836817.272,837148.976,831966.185,834816.729,837971.865
io.reactivex.rxjava3.core.ConverterTest._Benchmark.benchmark_observableGenericsSignatureTest$ ===,54633918.482,53644062.982,54854967.125,54539728.604,54581318.426,54659552.734,54623103.067,54175049.91,54457494.763,54873203.004,54140325.44,54166136.88,54688575.45,54625206.448,54590711.113,54530377.353,54373334.283,54354278.151,54400459.119,54734345.928,54270778.019,54651741.222,54319040.433,53612371.375,54245182.072,54729899.57,54386607.276,54273054.252,54240972.108,54541733.863
io.reactivex.rxjava3.internal.operators.flowable.FlowableScanTest._Benchmark.benchmark_seedFactory$ ===,2298101.567,2277263.188,2331322.566,2318059.258,2310768.602,2324713.575,2327909.656,2316674.445,2320069.9,2330019.868,2313844.299,2317787.4,2314574.697,2319365.93,2277959.467,2324422.24,2327740.684,2308198.961,2311111.305,2313287.094,2304938.211,2314376.15,2320791.611,2322018.046,2276274.632,2314110.197,2292153.833,2325680.57,2317595.842,2324987.66
io.reactivex.rxjava3.flowable.FlowableReduceTests._Benchmark.benchmark_reduceWithObjects$ ===,34782234.394,34684183.936,34690136.897,34794867.645,34627927.976,34623000.809,34453738.111,34574246.901,34782641.728,34706070.063,34308913.082,34745987.403,34627773.208,34810101.274,34866052.121,34613470.82,34645857.515,34621127.083,34242055.377,34530022.003,34445530.799,34815551.424,34669441.295,34691357.515,34199153.234,34477104.69,34649035.413,34798672.978,34789560.445,34065773.161
io.reactivex.rxjava3.internal.operators.completable.CompletableCreateTest._Benchmark.benchmark_onCompleteThrows2$ ===,1056568.348,1052880.145,1038510.476,1053564.368,1057800.73,1059282.884,1057690.406,1057973.465,1061202.891,1054583.45,1062030.182,1057948.042,1059232.565,1059240.413,1058010.298,1055247.224,1049132.335,1057617.239,1056901.702,1056431.63,1053108.232,1054283.655,1059862.821,1059537.057,1051752.802,1053593.822,1050951.885,1057559.584,1052318.159,1052887.434
io.reactivex.rxjava3.internal.operators.maybe.MaybeMergeTest._Benchmark.benchmark_delayErrorWithMaxConcurrency$ ===,1780044.422,1784070.396,1773878.124,1786065.726,1779716.817,1773770.884,1783896.533,1780863.135,1782988.836,1775890.088,1779494.932,1771983.151,1775751.009,1780717.786,1778138.322,1781191.668,1781397.837,1781685.858,1773675.323,1778069.233,1780643.893,1777899.428,1785354.809,1776015.635,1779950.167,1774157.275,1779095.294,1776036.447,1772683.65,1782278.3
io.reactivex.rxjava3.internal.operators.flowable.FlowableFilterTest._Benchmark.benchmark_fusedSync$ ===,6225572.889,6225937.547,6225797.78,6229599.106,6253021.187,6236310.819,6221716.491,6247548.117,6242074.735,6148569.627,6208238.709,6237992.785,6254016.462,6218947.861,6228946.963,6227966.885,6202454.299,6247043.635,6212417.458,6124873.461,6253033.53,6235270.429,6256847.005,6195811.567,6253590.149,6241406.109,6255685.958,6207719.99,6216504.862,6238521.043
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeDelayErrorTest._Benchmark.benchmark_mergeDelayError$ ===,1213776.522,1209397.707,1210466.112,1210573.477,1212215.879,1206513.692,1208729.027,1209309.64,1207731.402,1207730.012,1210313.679,1213998.041,1208843.223,1215638.429,1211698.166,1211825.488,1212572.362,1212555.112,1206905.413,1200290.222,1215173.095,1212227.136,1212945.466,1210570.061,1213326.372,1209459.132,1208803.385,1214794.34,1213794.536,1213052.087
io.reactivex.rxjava3.internal.operators.observable.BlockingObservableMostRecentTest._Benchmark.benchmark_mostRecent$ ===,9572140.724,9569873.748,9562004.559,9549610.141,9572000.314,9552039.664,9556386.422,9544134.872,9531573.078,9589598.617,9554684.504,9568939.966,9540384.234,9418841.33,9469709.335,9553303.1,9563512.508,9583573.743,9543689.313,9585685.632,9572424.464,9558143.736,9553063.838,9576502.626,9566374.615,9555187.904,9571333.456,9559844.536,9522303.699,9551113.482
io.reactivex.rxjava3.internal.operators.observable.ObservableTakeTest._Benchmark.benchmark_takeNegative$ ===,1050853.279,1054642.703,1057511.695,1053883.236,1049680.185,1054545.524,1058551.083,1042859.291,1054106.593,1051919.323,1043980.499,1056991.429,1052743.64,1043913.166,1051450.901,1051453.667,1049795.168,1050904.512,1051573.527,1044757.524,1054968.289,1050600.136,1051113.441,1050773.484,1057322.82,1056747.399,1041655.234,1055848.367,1058926.489,1052732.32
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapMaybeTest._Benchmark.benchmark_normalBackpressured$ ===,517889.248,517998.68,518309.767,519369.251,519301.865,517639.281,520181.753,519410.709,518277.129,518490.198,518742.287,519988.165,519449.88,519230.725,517805.699,518701.083,518187.904,517868.229,508552.849,517385.61,518220.367,520315.678,519277.907,516882.601,519244.304,518940.858,519716.299,518229.671,518424.492,518802.791
io.reactivex.rxjava3.internal.jdk8.CompletableToCompletionStageTest._Benchmark.benchmark_complete$ ===,18569283.664,18556003.27,18475143.467,18545727.3,18609240.71,18491133.264,18489464.338,18537403.559,18505713.411,18507699.249,18462640.217,18529606.058,18543400.22,18493384.005,18532949.173,18459236.539,18455614.88,18274643.157,18598670.922,18540416.431,18537022.286,18539410.268,18528467.492,18503017.13,18524905.111,18548186.684,18455232.537,18367610.659,18462181.578,18525292.197
io.reactivex.rxjava3.internal.operators.flowable.FlowableIgnoreElementsTest._Benchmark.benchmark_upstreamIsProcessedButIgnored$ ===,4125170.748,4119266.337,4113132.982,4130185.557,4131881.612,4135460.74,4130718.336,4125588.601,4053936.664,4123897.476,4130110.408,4069239.652,4100360.834,4134602.946,4130088.307,4136186.328,3994097.198,4124402.541,4117592.101,4132704.831,4125817.484,4133664.069,4124880.079,4129797.49,4116171.665,4137699.412,4131433.734,4125595.92,4121905.85,4128818.262
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithSingleTest._Benchmark.benchmark_take$ ===,3401086.497,3394207.033,3385689.91,3360914.228,3389854.742,3383380.481,3388771.674,3391433.382,3400116.174,3394376.837,3386574.499,3403132.9,3389859.56,3387008.763,3375952.682,3395319.749,3400066.038,3401154.541,3388203.857,3379446.715,3393637.553,3373106.703,3407210.865,3392946.652,3384015.548,3394006.205,3395794.988,3390206.101,3380039.375,3395935.539
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithSingleTest._Benchmark.benchmark_onNextSlowPath$ ===,2106069.32,2095113.19,2107329.166,2108796.575,2114360.529,2102351.379,2097898.421,2075309.504,2100800.922,2107400.412,2100947.805,2110485.422,2101892.065,2094758.394,2109166.565,2107633.068,2100884.591,2094328.493,2107660.266,2112088.215,2105827.334,2112474.57,2109314.366,2110478.42,2100652.813,2085021.879,2107843.756,2102638.055,2103453.877,2106114.496
io.reactivex.rxjava3.internal.operators.single.SingleEqualsTest._Benchmark.benchmark_firstSucceedOtherError$ ===,957512.426,958550.265,952932.323,955495.582,957299.9,959152.205,957893.008,956982.311,944510.133,956054.034,957473.977,958549.564,951361.451,958852.774,960512.379,952876.708,960904.539,962210.778,961152.663,961021.894,960327.089,948489.134,965284.174,953663.207,957541.675,957361.902,953861.771,961669.155,960433.739,959775.517
io.reactivex.rxjava3.internal.operators.flowable.FlowableCountTest._Benchmark.benchmark_simpleFlowable$ ===,4164657.792,4167579.254,4158490.256,4153619.719,4148403.122,4136587.118,4169197.121,4168846.748,4154093.764,4162136.398,4170413.805,4158610.876,4155391.669,4161963.019,4165651.564,4160573.281,4167756.625,4162398.261,4154394.729,4165997.754,4171427.947,4036354.823,4167745.32,4156930.67,4163204.711,4159895.66,4152329.965,4132419.055,4167655.928,4165175.772
io.reactivex.rxjava3.internal.operators.completable.CompletableBlockingSubscribeTest._Benchmark.benchmark_noArgComplete$ ===,30434698.771,30478452.982,30464480.999,30468115.164,30603762.754,30144506.873,30573053.96,30539852.121,30611341.359,30573029.977,30583748.803,30654083.794,30542758.636,30575091.433,30439210.983,30637057.307,30613263.103,30524129.486,30555399.216,30103633.11,30545740.312,30524612.696,30595953.13,30497473.251,30623188.495,30092801.605,30546727.301,30630166.681,30105321.936,30435962.676
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithSingleTest._Benchmark.benchmark_onErrorOtherOverflow$ ===,260623.468,260716.613,259488.694,261043.343,259905.985,260657.783,260881.568,260363.634,260489.089,260963.163,260685.209,259714.601,260718.485,262079.449,261504.553,260753.388,256745.352,258468.853,261277.765,256767.851,260291.166,260865.686,255842.517,260487.804,259963.964,261109.538,261299.558,260271.71,260350.369,260277.035
io.reactivex.rxjava3.flowable.FlowableReduceTests._Benchmark.benchmark_reduceCovariance$ ===,46807088.298,46976305.413,47298754.469,47466012.985,47291471.152,46871847.736,47295127.455,47089702.934,47116056.108,47284596.141,47065822.233,47483765.874,47199444.383,47391564.551,47267342.613,46992008.086,47228734.231,47058885.081,47273266.302,47362626.595,47290895.338,47039311.633,47199792.663,47148342.79,47300805.011,47220710.98,47472365.905,47044182.779,46670220.699,46858236.083
io.reactivex.rxjava3.internal.operators.observable.ObservableIgnoreElementsTest._Benchmark.benchmark_withNonEmpty$ ===,17988258.955,17896876.5,18001199.938,18003233.868,18051331.589,17969852.29,18039108.213,17779284.607,18057820.894,18023000.34,18050577.935,18057702.439,18039721.103,18024920.11,18034988.114,18030762.676,18039725.412,18003969.609,17928588.872,17928167.896,17952929.623,18012015.594,17993052.935,18005865.758,17901771.808,18018700.639,17965404.011,18022903.528,17949962.901,17920125.513
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeDelayErrorTest._Benchmark.benchmark_synchronousError$ ===,526887.213,526960.082,526186.397,529245.637,528160.765,529186.411,526912.231,529295.756,525244.017,530213.561,530087.208,530021.095,526389.421,528349.67,528147.836,528565.917,527635.61,521352.169,528936.398,530438.253,527480.612,528416.941,527964.187,530198.525,528975.406,530324.451,527638.942,531376.499,527675.421,530741.764
