Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatWithMaybeTest._Benchmark.benchmark_takeMain$ ===,5883281.58,5891884.387,5884642.667,5861786.301,5910523.347,5795724.944,5889956.592,5874544.952,5913016.8,5892740.042,5897452.276,5917896.879,5901207.553,5899174.99,5889085.421,5896622.688,5890864.51,5845643.729,5900456.894,5882797.993,5885210.86,5896917.681,5872695.721,5892619.584,5848138.967,5898107.282,5889314.214,5857628.856,5898642.676,5910026.153
io.reactivex.rxjava3.internal.operators.completable.CompletableFromMaybeTest._Benchmark.benchmark_fromMaybeEmpty$ ===,10748779.419,10749787.072,10704568.674,10650359.296,10785094.214,10818416.899,10839027.814,10785621.707,10724737.207,10777085.359,10714976.168,10797616.954,10821713.853,10738184.593,10769024.338,10742451.771,10769012.369,10843070.919,10777761.775,10663552.757,10803058.456,10756211.237,10797245.349,10716440.043,10777099.382,10780571.63,10774685.072,10721649.448,10783333.619,10780720.569
io.reactivex.rxjava3.internal.operators.maybe.MaybeOnErrorXTest._Benchmark.benchmark_onErrorResumeNextFunctionThrows$ ===,289726.184,290603.051,290453.987,290891.583,290121.674,290877.34,290372.759,289775.362,288857.21,290452.356,291260.129,290413.13,288266.403,290418.948,290163.832,289283.474,291458.723,289866.693,289799.358,289453.116,291650.101,290587.14,290958.337,289108.212,290549.164,290287.661,289781.811,289076.575,289652.683,290472.093
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatTest._Benchmark.benchmark_concatArrayDelayErrorWithError$ ===,713143.464,696077.714,712561.881,705495.087,708507.083,718338.937,714342.136,713878.305,708024.848,713902.264,719811.154,713772.773,718179.457,707703.766,711092.68,714010.995,706546.108,712712.286,714009.185,709658.84,708389.148,712667.759,709449.865,713910.649,714621.736,709298.966,711851.676,711082.761,705248.512,712255.035
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapSchedulerTest._Benchmark.benchmark_concatMapDelayErrorJustSource$ ===,7229421.662,7294542.293,7327188.804,7212620.303,7283619.896,7382411.738,7260943.775,7338623.345,7255652.027,7180381.21,7253842.259,7172545.295,7375503.275,7299307.292,7300758.806,7271979.538,7375545.672,7301865.503,7297234.913,7301985.382,7260221.076,7253018.067,7308131.958,7327665.017,7188698.16,7235247.587,7198206.885,7358423.096,7323816.133,7212812.447
io.reactivex.rxjava3.internal.operators.maybe.MaybeZipArrayTest._Benchmark.benchmark_zipperReturnsNull$ ===,783657.766,781577.683,783331.93,784565.128,780204.03,783830.942,783370.665,780627.2,782821.401,784741.926,784780.849,779969.745,782566.022,782494.565,780198.358,783107.385,784174.621,780224.462,786518.5,781522.856,783356.83,783335.042,785618.497,785571.555,785210.938,783274.346,781573.807,782185.803,781899.469,782590.366
io.reactivex.rxjava3.internal.operators.observable.BlockingObservableLatestTest._Benchmark.benchmark_simple$ ===,557656.701,551410.607,561472.583,561973.204,552057.357,562550.461,548731.637,560377.088,556465.545,554046.984,566014.85,553089.756,562606.658,564217.005,556744.83,557561.047,549983.209,555063.097,551023.347,558726.977,558743.91,546686.999,563565.338,551173.902,558149.993,556512.681,562040.34,551573.172,562686.346,558503.15
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatTest._Benchmark.benchmark_fusedCrash$ ===,640897.397,637744.345,638595.512,640552.452,638959.496,639677.94,640714.152,636067.803,640466.356,639851.98,640667.246,639319.791,640565.444,642376.101,638811.388,638949.275,639970.254,632974.546,640350.101,641372.955,638300.272,636346.681,640923.102,638963.795,638494.889,640325.146,640940.388,639018.451,640290.919,638851.785
io.reactivex.rxjava3.internal.operators.observable.ObservableSkipLastTimedTest._Benchmark.benchmark_doubleOnSubscribe$ ===,610516.416,613093.319,606961.455,613307.766,611670.694,611023.617,612417.322,610412.465,611872.087,610211.805,612896.823,610454.952,613982.295,610970.137,612443.351,608699.13,610993.507,611389.271,605237.53,611512.713,611520.951,612359.584,610492.696,612172.768,609465.141,609232.721,610019.598,609660.936,610465.718,614046.067
io.reactivex.rxjava3.internal.util.QueueDrainHelperTest._Benchmark.benchmark_observerCheckTerminatedNonDelayErrorErrorResource$ ===,963837.801,960307.3,964055.313,961507.043,953883.22,959203.825,961456.032,959158.349,962157.379,961171.649,960304.553,963638.221,961800.512,961941.135,964058.569,961912.758,949994.467,961009.165,959903.971,962629.15,961390.896,958675.314,959584.453,961674.178,959644.737,962967.875,960208.254,961186.509,960474.868,958189.473
io.reactivex.rxjava3.internal.operators.flowable.FlowableMergeWithSingleTest._Benchmark.benchmark_doubleOnSubscribeMain$ ===,661207.263,660335.948,659499.479,661655.602,664275.638,660793.64,661336.233,659500.132,661940.972,660733.879,661257.954,658961.349,662667.158,661815.911,663975.93,664207.129,660262.787,660875.505,662663.775,659794.104,660856.265,659113.765,662664.29,661952.574,662156.617,662882.361,665599.455,663294.549,660654.647,662988.162
io.reactivex.rxjava3.internal.operators.flowable.FlowableRefCountTest._Benchmark.benchmark_doubleOnXCount$ ===,247798.498,246923.213,246033.51,247346.21,246407.974,245579.853,246410.791,246043.871,245936.253,245803.905,246151.489,244777.065,246732.78,245827.378,245473.92,246126.213,246003.975,245940.091,246031.209,244085.691,245219.301,245587.152,245943.162,244730.26,247541.772,245184.883,246193.895,245006.239,246657.97,246390.952
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatTest._Benchmark.benchmark_concatMapDelayErrorWithError$ ===,682672.651,687698.452,680289.586,682753.711,684831.989,677872.508,686071.444,683270.139,682572.145,682923.418,687665.793,681243.815,685352.23,683117.909,684026.079,685324.957,678641.292,688291.854,685360.758,676167.018,689289.384,683899.221,680087.492,686834.389,683799.367,684635.402,684853.067,682478.312,686084.31,683752.228
io.reactivex.rxjava3.flowable.FlowableSubscriberTest._Benchmark.benchmark_onStartRequestsAreAdditiveAndOverflowBecomesMaxValue$ ===,6663321.717,6660234.841,6621495.539,6690414.388,6641755.628,6640972.496,6669430.98,6663968.88,6667350.478,6692822.936,6671201.767,6666360.166,6699069.289,6650186.466,6627130.434,6666583.816,6695387.874,6665299.381,6669253.002,6662432.08,6659428.004,6594246.921,6683268.368,6648779.999,6649658.84,6673003.575,6655666.297,6655124.581,6685823.948,6628587.036
io.reactivex.rxjava3.internal.operators.flowable.FlowableSkipLastTimedTest._Benchmark.benchmark_dispose$ ===,2812055.079,2771162.68,2789236.782,2805540.973,2803129.407,2800619.878,2795449.329,2810672.477,2782316.608,2783218.082,2807938.84,2802701.747,2783122.34,2797103.841,2798836.449,2769718.107,2784682.575,2774620.883,2784279.73,2808964.063,2806005.665,2767285.713,2788502.611,2761969.43,2780105.66,2795620.475,2798906.455,2813350.206,2804320.231,2771002.323
io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowWithStartEndFlowableTest._Benchmark.benchmark_closingIndicatorFunctionCrash$ ===,673944.538,675022.888,672972.461,673394.247,670830.667,678402.293,675852.422,673713.731,674687.976,665858.921,675024.275,676631.059,678135.533,676244.3,669795.803,674884.812,675449.793,675731.204,676958.533,676567.778,677432.631,673806.364,673492.664,674721.067,670373.158,675605.02,674008.133,673439.006,677111.529,677445.718
io.reactivex.rxjava3.flowable.FlowableMergeTests._Benchmark.benchmark_mergeCovariance4$ ===,1718617.808,1690180.334,1704669.202,1706614.986,1701323.27,1703016.462,1704550.943,1705753.312,1700249.635,1700329.364,1702222.006,1708646.598,1701889.37,1696050.337,1717210.068,1684707.977,1704676.276,1707001.14,1703940.811,1701575.743,1706113.909,1698769.13,1712858.581,1694929.445,1709074.522,1700259.194,1682520.889,1702802.522,1683991.576,1709591.451
io.reactivex.rxjava3.internal.operators.observable.ObservableUsingTest._Benchmark.benchmark_supplierDisposerCrash$ ===,271962.026,272347.14,272355.12,272426.359,271630.454,271848.081,271757.969,271418.044,272659.816,269129.26,271693.23,271187.157,271985.375,271375.863,271985.26,272037.909,271762.241,271822.128,272532.683,271787.902,272784.246,271259.972,272567.935,272192.279,272688.695,269688.67,272676.279,272233.68,272837.315,271458.345
io.reactivex.rxjava3.internal.jdk8.FlowableStageSubscriberOrDefaultTest._Benchmark.benchmark_singleError$ ===,526943.549,527296.061,526091.607,523943.133,525363.461,525341.843,525370.977,527244.325,524361.99,525425.77,526300.662,525728.285,521640.61,527159.773,525655.796,525155.106,526839.354,523474.984,525842.163,524506.072,525829.567,524453.903,527628.534,525136.989,527676.353,525174.679,524482.262,526273.613,525107.483,526505.114
io.reactivex.rxjava3.internal.operators.observable.ObservableBlockingTest._Benchmark.benchmark_blockingForEachThrows$ ===,785930.914,793549.453,789880.856,787070.418,791180.8,789213.368,791661.934,789390.627,784617.836,792368.856,789337.994,789696.703,790808.604,785803.841,788663.81,788949.853,792857.576,789765.843,786428.603,787170.493,790507.496,791441.723,795617.288,793438.016,788983.795,790663.639,790373.336,792811.914,790611.775,785627.066
io.reactivex.rxjava3.internal.operators.observable.ObservableCreateTest._Benchmark.benchmark_emptySerialized$ ===,7737290.138,7736875.473,7727126.348,7736656.871,7718103.827,7731459.845,7750685.635,7660690.217,7804525.877,7705609.822,7803086.555,7768985.666,7708443.392,7791675.665,7690132.981,7748627.46,7714821.623,7787860.704,7749892.927,7778322.761,7699206.698,7770592.953,7789437.152,7758333.509,7712272.658,7760448.952,7741493.027,7680911.596,7766234.95,7742605.315
io.reactivex.rxjava3.internal.operators.observable.ObservableConcatMapTest._Benchmark.benchmark_badSourceDelayError$ ===,297658.812,299492.685,299367.526,297316.904,298007.657,297850.813,297029.851,297866.234,298494.336,298084.478,297368.548,299117.038,297900.206,298878.715,294570.939,297750.964,296542.714,297243.736,298036.68,297391.899,297751.852,297377.267,298673.127,297764.828,296159.192,299042.931,297357.464,298662.139,296314.263,300752.683
io.reactivex.rxjava3.internal.operators.flowable.FlowableLastTest._Benchmark.benchmark_dispose$ ===,1708110.94,1726856.887,1704486.121,1734856.759,1704979.893,1734925.144,1718886.776,1725442.238,1735213.293,1719161.982,1706038.114,1743388.017,1718173.742,1718144.351,1730793.85,1709191.021,1727300.122,1716383.913,1736046.292,1724199.161,1725747.256,1729015.983,1721202.642,1722981.153,1704475.484,1725292.501,1721513.621,1729879.641,1706647.205,1712735.049
io.reactivex.rxjava3.internal.operators.observable.ObservableDoFinallyTest._Benchmark.benchmark_normalEmptyConditional$ ===,10079400.013,10171194.2,10076017.237,10111793.985,10116191.11,10108184.482,10127133.921,10125765.864,10101339.639,10022007.519,10138693.435,10136756.25,10069372.258,10123894.603,10082925.435,10178095.391,10149823.492,10159335.089,10102908.658,10156592.609,10102337.542,10082518.259,10157903.391,10103176.684,10117849.495,10126320.045,10071937.916,10171581.142,9998020.128,10079495.097
io.reactivex.rxjava3.internal.operators.flowable.FlowableWindowWithSizeTest._Benchmark.benchmark_badRequestOverlap$ ===,595837.843,587880.698,593384.979,593734.591,596128.704,593147.727,594366.728,594841.611,591186.63,594390.617,592798.985,593157.167,593571.022,590445.408,595738.448,593665.258,593385.035,590762.362,595311.213,598206.405,590166.54,593611.577,594732.914,592615.309,594226.635,593170.607,592691.833,591871.231,592929.015,588209.513
io.reactivex.rxjava3.exceptions.OnErrorNotImplementedExceptionTest._Benchmark.benchmark_flowableBoundedBlockingSubscribe1$ ===,273072.473,273689.097,271360.321,274812.195,274664.752,271516.271,273782.829,273430.189,273732.582,273673.986,272031.967,274683.825,273012.004,273136.145,273731.487,275284.57,272842.483,273942.058,273238.25,273679.023,274016.056,272776.258,274552.967,273405.183,273754.18,273278.518,275083.882,275976.494,272574.269,270757.949
io.reactivex.rxjava3.internal.jdk8.ObservableStageSubscriberOrErrorTest._Benchmark.benchmark_singleCompletableFutureCancels$ ===,1025657.674,1031650.461,1031390.008,1026543.614,1026632.677,1024165.873,1028585.007,1023862.352,1031193.227,1026077.277,1027756.136,1028357.315,1029792.062,1025363.671,1028784.002,1031580.148,1028898.378,1028550.021,1029653.706,1030268.618,1030010.425,1028058.493,1026655.622,1026822.115,1029439.135,1022338.48,1025925.471,1026283.895,1025332.487,1026869.763
io.reactivex.rxjava3.internal.operators.flowable.FlowableSingleTest._Benchmark.benchmark_singleDoesNotRequestMoreThanItNeedsIf1Then2RequestedFlowable$ ===,8904123.191,8927842.13,8933264.349,8913488.131,8909674.108,8940849.531,8901270.522,8898681.346,8930480.229,8914986.282,8927188.74,8948007.093,8917704.46,8938160.09,8907893.089,8908070.881,8914016.764,8951059.207,8903103.506,8930320.029,8899658.391,8906705.283,8919025.597,8898232.896,8847474.177,8898018.058,8948983.218,8925825.121,8898306.335,8886706.654
io.reactivex.rxjava3.internal.subscribers.StrictSubscriberTest._Benchmark.benchmark_requestNegative$ ===,546848.745,548496.172,545001.506,549768.946,547909.277,551935.975,548109.395,548092.318,548959.803,547229.754,549222.71,547044.503,545754.355,547645.555,548219.76,547450.367,547284.733,548100.902,545991.9,549815.72,549322.446,546879.865,549371.34,548778.454,547729.817,546291.118,549817.091,550712.166,548906.25,547327.481
io.reactivex.rxjava3.internal.operators.flowable.FlowableCacheTest._Benchmark.benchmark_badRequest$ ===,700085.265,701343.73,700052.612,700916.452,697758.491,702612.04,701682.056,703571.829,703377.475,704839.915,701152.307,700691.726,702121.219,700373.936,702761.583,701408.412,702541.517,701227.01,701348.742,700911.775,704562.672,701700.982,702531.381,703338.691,703895.256,701379.336,701870.963,700007.001,702113.083,700786.085
io.reactivex.rxjava3.internal.operators.flowable.FlowableFromCompletableTest._Benchmark.benchmark_fromCompletableInvokesLazy$ ===,8227548.937,8021657.796,8262916.985,8062561.143,7996960.596,8159853.254,8174325.497,8090393.343,8196609.931,8244960.4,8182183.295,8090754.376,8116511.365,8200213.951,8157720.557,8140606.224,8111719.896,8196284.599,7986216.678,8159932.097,8089707.229,8032873.842,8157370.255,8010954.67,8213030.388,8021304.514,8181516.57,8060987.381,8168819.931,8063531.691
io.reactivex.rxjava3.internal.subscribers.DeferredScalarSubscriberTest._Benchmark.benchmark_completeAfterNextViaRequest$ ===,5596992.902,5663855.633,5637268.161,5665543.223,5612648.966,5661811.505,5622988.323,5646898.89,5647526.41,5620539.921,5621300.449,5652818.014,5642384.728,5684755.418,5658626.815,5659037.925,5615841.481,5636430.009,5600352.098,5633899.708,5655556.122,5625014.192,5640796.695,5661946.569,5658552.509,5616752.024,5679693.757,5664522.427,5650907.117,5594925.313
io.reactivex.rxjava3.internal.operators.flowable.FlowableCombineLatestTest._Benchmark.benchmark_combineLatestDelayErrorEmpty$ ===,57112680.476,57329425.685,57382794.247,56777418.337,57098481.704,56918433.122,57146249.474,57047994.571,57025328.087,56565726.759,56937299.944,57104930.949,56752443.678,56798623.721,56891760.073,57036324.442,56995155.7,56744409.612,56917916.323,56947619.586,57149208.254,57174833.371,56820576.757,56850944.492,56808209.038,56815278.586,56957832.873,57094650.913,56991271.472,56986576.771
io.reactivex.rxjava3.observable.ObservableNullTests._Benchmark.benchmark_debounceFunctionReturnsNull$ ===,822178.605,819978.945,822630.253,823526.088,824997.437,826002.734,825151.095,823419.034,825429.817,822645.868,825150.897,825571.85,826369.829,823182.612,826416.575,825383.785,822696.89,824213.446,823457.445,824478.673,824978.343,826524.481,827542.02,825683.815,824059.125,827538.25,826536.964,825344.228,823038.556,825775.469
io.reactivex.rxjava3.internal.observers.DisposableLambdaObserverTest._Benchmark.benchmark_doubleOnSubscribe$ ===,731140.375,729418.355,730759.593,726182.582,731319.539,732697.931,727845.194,728344.336,731744.89,729910.095,729763.206,729775.235,729002.774,731103.833,729558.466,727235.094,732409.472,726298.24,729651.168,730967.894,727349.4,729215.169,729102.67,733298.482,733485.796,732855.05,730441.405,727798.599,729254.205,731718.568
io.reactivex.rxjava3.internal.operators.observable.ObservableIgnoreElementsTest._Benchmark.benchmark_unsubscribesFromUpstreamObservable$ ===,3528238.914,3563013.06,3591076.189,3577497.33,3570084.319,3589331.896,3568882.688,3533515.447,3565083.57,3557144.745,3564693.621,3541421.144,3594861.792,3555766.358,3544847.728,3593450.461,3559364.767,3598782.941,3623933.305,3533040.366,3555829.284,3572730.329,3525147.144,3600295.228,3583011.3,3604796.066,3548738.279,3529599.811,3624656.823,3574777.609
io.reactivex.rxjava3.internal.operators.mixed.FlowableConcatMapMaybeTest._Benchmark.benchmark_limit$ ===,2252379.89,2272721.734,2295601.977,2260777.511,2299499.278,2309168.314,2273441.576,2275561.375,2307295.103,2265337.025,2247345.547,2261855.569,2263015.298,2293553.163,2271650.066,2259997.124,2275645.62,2291386.66,2274277.897,2243720.031,2260744.534,2238056.533,2262940.797,2298136.189,2253953.582,2313849.273,2218027.208,2284455.381,2293483.158,2216676.38
io.reactivex.rxjava3.internal.operators.mixed.ObservableConcatMapSingleTest._Benchmark.benchmark_mainBoundaryErrorInnerSuccess$ ===,740544.363,742370.128,741456.867,743100.681,743348.329,738916.967,741764.503,743331.282,740840.96,742277.206,734184.878,741473.488,739623.419,737046.258,741476.964,740900.23,740097.3,742232.099,739883.031,741525.323,743627.805,737158.836,743367.943,742828.693,741783.753,741272.997,737462.13,742541.337,742041.391,741189.846
io.reactivex.rxjava3.internal.operators.mixed.FlowableSwitchMapSingleTest._Benchmark.benchmark_limit$ ===,2522550.5,2435519.97,2491997.589,2501592.174,2492877.209,2498161.103,2517514.583,2494027.609,2454950.819,2518559.613,2544569.952,2505269.042,2465023.246,2463911.032,2522278.241,2511671.36,2445323.017,2516304.825,2516515.831,2512452.441,2499172.828,2486969.388,2497668.29,2464170.271,2475635.563,2476846.276,2508463.235,2501222.696,2481292.007,2443119.122
io.reactivex.rxjava3.internal.operators.mixed.FlowableConcatMapSingleTest._Benchmark.benchmark_basicFusionRejected$ ===,6416824.716,6298395.779,6453838.884,6420429.774,6426663.806,6436748.91,6414345.161,6384717.814,6412828.835,6383780.597,6357932.137,6348014.378,6380634.527,6436870.512,6447364.069,6406235.108,6431690.443,6380887.754,6468782.587,6451301.559,6437532.184,6438703.942,6468835.882,6345486.941,6367478.327,6410142.765,6352403.595,6426764.525,6409023.701,6369049.627
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMapSchedulerTest._Benchmark.benchmark_concatMapScalarBackpressured$ ===,2866467.81,2807066.135,2793367.37,2808457.919,2848479.689,2843293.171,2824344.644,2817326.534,2816754.381,2791837.733,2820135.467,2839732.653,2837087.776,2805446.487,2815458.283,2801016.335,2842702.769,2846341.861,2841250.178,2822857.62,2810717.366,2830694.665,2819774.255,2830689.734,2836257.625,2788197.474,2805859.246,2828424.618,2811379.451,2828938.503
io.reactivex.rxjava3.internal.operators.mixed.ObservableConcatMapMaybeTest._Benchmark.benchmark_take$ ===,2449667.686,2396482.721,2439046.681,2424566.766,2389917.026,2403429.71,2429459.101,2391022.316,2406119.036,2452684.64,2407107.265,2416255.478,2387375.337,2427319.809,2411517.817,2453797.09,2413712.274,2442108.414,2421571.372,2428683.534,2436265.816,2458650.986,2446059.122,2432538.529,2400151.946,2459584.31,2455456.638,2461743.45,2403535.027,2453317.396
io.reactivex.rxjava3.internal.operators.flowable.FlowableOnBackpressureBufferTest._Benchmark.benchmark_fixBackpressureBufferZeroCapacity$ ===,1041676.958,1045895.843,1044117.196,1030588.984,1031149.088,1041181.779,1038018.274,1040163.946,1029868.942,1033700.564,1042490.192,1037922.09,1040059.07,1037805.554,1043338.491,1038914.738,1043744.387,1045295.801,1039713.01,1037711.615,1038468.241,1038610.389,1035493.268,1041412.598,1041495.973,1035780.917,1037076.756,1037746.188,1041812.638,1038853.378
io.reactivex.rxjava3.internal.operators.observable.ObservableRetryWithPredicateTest._Benchmark.benchmark_issue3008RetryInfinite$ ===,643642.149,647957.561,649327.125,646563.466,648311.123,649494.274,646924.068,648302.42,648530.972,648596.582,646168.3,646704.139,649029.329,640729.517,649990.107,649820.93,644487.87,649078.988,651229.619,648605.447,646326.142,649587.925,648538.768,644543.471,649316.2,647452.284,647169.969,649452.75,648128.186,649702.086
io.reactivex.rxjava3.internal.operators.maybe.MaybeCallbackObserverTest._Benchmark.benchmark_onSuccessCrashes$ ===,380866.132,381431.289,380559.942,381439.962,380999.72,380322.243,381148.908,380873.637,380237.365,380388.235,379824.455,379873.893,380069.185,380627.856,380406.68,380262.179,381346.255,380466.139,380621.562,381691.31,381799.426,380658.725,381839.089,380164.172,381220.591,381240.062,379860.152,382279.579,378087.236,381880.835
io.reactivex.rxjava3.internal.jdk8.MaybeFlattenStreamAsObservableTest._Benchmark.benchmark_successMany$ ===,4810087.397,4820118.476,4827902.867,4815088.019,4804047.31,4797042.64,4806782.182,4804206.751,4823158.898,4823174.486,4828194.741,4821580.271,4794910.667,4802866.173,4810413.776,4820250.928,4815868.466,4826364.009,4791784.643,4810879.341,4825778.37,4800367.341,4812683.537,4805463.629,4814193.182,4830667.589,4814737.946,4818803.216,4792081.639,4819342.626
io.reactivex.rxjava3.internal.operators.mixed.ObservableSwitchMapMaybeTest._Benchmark.benchmark_scalarSource$ ===,5219367.417,5131666.124,5214567.512,5188758.774,5172290.419,5158723.093,5157625.703,5230325.791,5192317.777,5182429.948,5169561.696,5173599.451,5155741.876,5214426.708,5156111.294,5160134.028,5196865.567,5173545.031,5207701.398,5206708.45,5188767.592,5182159.169,5199428.04,5202032.041,5188393.85,5233375.555,5187489.009,5188479.367,5181198.2,5108775.551
io.reactivex.rxjava3.internal.operators.mixed.FlowableConcatMapMaybeTest._Benchmark.benchmark_cancel$ ===,2083158.858,2028902.169,2069334.305,2065571.882,2035901.511,2053561.716,2067400.542,2046360.047,2040072.635,2075957.517,2031615.538,2105067.556,2025254.071,2019440.303,2086161.003,2063237.866,2039678.105,2087543.706,2054970.87,2070365.079,2043579.097,2064996.187,2048505.984,2079607.754,2074894.737,2058370.619,2050666.057,2053082.828,2077951.035,2064680.499
io.reactivex.rxjava3.internal.operators.observable.ObservableElementAtTest._Benchmark.benchmark_dispose$ ===,2332305.398,2328433.365,2330620.046,2338922.751,2334891.966,2309798.12,2322720.333,2299336.465,2304620.893,2352487.02,2327450.403,2312347.274,2334263.076,2350413.006,2304315.752,2296401.564,2329660.43,2345487.353,2350627.111,2295680.582,2331013.294,2352046.987,2326366.195,2330202.2,2318647.17,2340136.836,2321281.767,2346786.397,2365794.061,2344612.517
